timestamps population node_ids
0.75 lgn 0
4.0 lgn 0
4.25 lgn 0
5.75 lgn 0
6.25 lgn 0
7.5 lgn 0
8.5 lgn 0
10.0 lgn 0
11.75 lgn 0
13.25 lgn 0
13.5 lgn 0
15.5 lgn 0
16.75 lgn 0
18.25 lgn 0
18.5 lgn 0
19.5 lgn 0
20.5 lgn 0
25.0 lgn 0
25.25 lgn 0
27.75 lgn 0
28.25 lgn 0
29.75 lgn 0
31.25 lgn 0
32.25 lgn 0
32.75 lgn 0
33.0 lgn 0
35.0 lgn 0
37.25 lgn 0
37.5 lgn 0
37.75 lgn 0
38.0 lgn 0
38.5 lgn 0
39.75 lgn 0
40.25 lgn 0
41.75 lgn 0
42.0 lgn 0
43.0 lgn 0
44.25 lgn 0
48.5 lgn 0
52.75 lgn 0
54.75 lgn 0
55.0 lgn 0
55.25 lgn 0
56.25 lgn 0
58.25 lgn 0
58.75 lgn 0
60.25 lgn 0
60.5 lgn 0
62.75 lgn 0
63.0 lgn 0
64.25 lgn 0
65.25 lgn 0
66.25 lgn 0
66.5 lgn 0
67.75 lgn 0
68.75 lgn 0
69.0 lgn 0
70.25 lgn 0
70.75 lgn 0
72.25 lgn 0
72.5 lgn 0
72.75 lgn 0
75.5 lgn 0
75.75 lgn 0
76.75 lgn 0
77.5 lgn 0
78.0 lgn 0
79.0 lgn 0
79.75 lgn 0
81.5 lgn 0
82.0 lgn 0
82.25 lgn 0
82.75 lgn 0
83.0 lgn 0
84.75 lgn 0
85.75 lgn 0
86.75 lgn 0
87.75 lgn 0
88.25 lgn 0
90.5 lgn 0
91.0 lgn 0
92.25 lgn 0
92.75 lgn 0
93.75 lgn 0
94.0 lgn 0
94.5 lgn 0
95.0 lgn 0
95.75 lgn 0
96.75 lgn 0
99.75 lgn 0
100.0 lgn 0
100.75 lgn 0
101.0 lgn 0
101.25 lgn 0
104.0 lgn 0
104.5 lgn 0
105.75 lgn 0
106.5 lgn 0
107.25 lgn 0
108.75 lgn 0
109.5 lgn 0
110.0 lgn 0
110.75 lgn 0
111.25 lgn 0
111.5 lgn 0
112.0 lgn 0
113.25 lgn 0
114.25 lgn 0
114.75 lgn 0
115.75 lgn 0
116.0 lgn 0
117.0 lgn 0
118.0 lgn 0
118.5 lgn 0
118.75 lgn 0
119.0 lgn 0
120.5 lgn 0
122.5 lgn 0
122.75 lgn 0
123.0 lgn 0
123.75 lgn 0
125.25 lgn 0
125.5 lgn 0
125.75 lgn 0
126.5 lgn 0
128.5 lgn 0
129.25 lgn 0
132.25 lgn 0
135.25 lgn 0
135.5 lgn 0
136.0 lgn 0
136.5 lgn 0
136.75 lgn 0
137.25 lgn 0
138.0 lgn 0
139.0 lgn 0
141.25 lgn 0
141.75 lgn 0
143.75 lgn 0
145.25 lgn 0
145.5 lgn 0
146.25 lgn 0
148.5 lgn 0
148.75 lgn 0
150.0 lgn 0
150.5 lgn 0
150.75 lgn 0
152.75 lgn 0
153.25 lgn 0
154.75 lgn 0
155.0 lgn 0
157.0 lgn 0
158.25 lgn 0
159.0 lgn 0
160.0 lgn 0
160.5 lgn 0
161.25 lgn 0
161.5 lgn 0
161.75 lgn 0
162.5 lgn 0
162.75 lgn 0
163.75 lgn 0
164.0 lgn 0
165.5 lgn 0
166.25 lgn 0
166.75 lgn 0
167.5 lgn 0
168.25 lgn 0
169.5 lgn 0
170.25 lgn 0
170.5 lgn 0
170.75 lgn 0
171.25 lgn 0
171.75 lgn 0
173.5 lgn 0
174.0 lgn 0
175.0 lgn 0
177.0 lgn 0
178.25 lgn 0
179.25 lgn 0
179.75 lgn 0
180.25 lgn 0
181.0 lgn 0
181.75 lgn 0
182.5 lgn 0
182.75 lgn 0
183.0 lgn 0
183.25 lgn 0
184.0 lgn 0
185.0 lgn 0
186.0 lgn 0
186.25 lgn 0
186.75 lgn 0
187.0 lgn 0
188.75 lgn 0
189.5 lgn 0
190.0 lgn 0
190.25 lgn 0
191.25 lgn 0
192.5 lgn 0
193.25 lgn 0
194.25 lgn 0
197.0 lgn 0
198.75 lgn 0
199.5 lgn 0
200.25 lgn 0
201.0 lgn 0
201.25 lgn 0
205.75 lgn 0
207.75 lgn 0
208.0 lgn 0
208.25 lgn 0
208.5 lgn 0
209.25 lgn 0
210.5 lgn 0
212.5 lgn 0
213.0 lgn 0
213.25 lgn 0
213.75 lgn 0
215.75 lgn 0
216.25 lgn 0
216.5 lgn 0
217.25 lgn 0
217.75 lgn 0
220.0 lgn 0
220.75 lgn 0
221.75 lgn 0
