timestamps population node_ids
2.25 lgn 0
3.25 lgn 0
4.5 lgn 0
5.5 lgn 0
8.0 lgn 0
8.5 lgn 0
11.75 lgn 0
12.0 lgn 0
12.25 lgn 0
13.5 lgn 0
14.5 lgn 0
14.75 lgn 0
16.25 lgn 0
16.75 lgn 0
18.0 lgn 0
20.0 lgn 0
20.5 lgn 0
20.75 lgn 0
22.5 lgn 0
23.0 lgn 0
23.25 lgn 0
23.75 lgn 0
24.25 lgn 0
25.25 lgn 0
25.75 lgn 0
27.5 lgn 0
28.0 lgn 0
28.25 lgn 0
28.5 lgn 0
28.75 lgn 0
31.25 lgn 0
33.25 lgn 0
34.25 lgn 0
35.0 lgn 0
36.25 lgn 0
37.0 lgn 0
37.25 lgn 0
38.0 lgn 0
38.5 lgn 0
39.0 lgn 0
40.75 lgn 0
41.25 lgn 0
41.5 lgn 0
42.0 lgn 0
42.25 lgn 0
42.5 lgn 0
43.0 lgn 0
45.0 lgn 0
46.0 lgn 0
46.5 lgn 0
47.25 lgn 0
49.0 lgn 0
49.75 lgn 0
50.5 lgn 0
53.25 lgn 0
53.75 lgn 0
54.5 lgn 0
56.0 lgn 0
57.75 lgn 0
60.0 lgn 0
60.25 lgn 0
61.5 lgn 0
62.5 lgn 0
62.75 lgn 0
65.25 lgn 0
66.0 lgn 0
67.0 lgn 0
67.5 lgn 0
69.75 lgn 0
71.25 lgn 0
71.5 lgn 0
72.5 lgn 0
74.25 lgn 0
76.0 lgn 0
77.0 lgn 0
77.5 lgn 0
78.0 lgn 0
79.5 lgn 0
82.25 lgn 0
82.5 lgn 0
83.25 lgn 0
83.75 lgn 0
84.0 lgn 0
84.25 lgn 0
85.0 lgn 0
86.75 lgn 0
87.25 lgn 0
87.5 lgn 0
89.0 lgn 0
89.75 lgn 0
90.25 lgn 0
91.25 lgn 0
91.75 lgn 0
92.25 lgn 0
94.25 lgn 0
94.75 lgn 0
95.75 lgn 0
96.0 lgn 0
96.25 lgn 0
97.0 lgn 0
97.25 lgn 0
98.0 lgn 0
98.5 lgn 0
99.0 lgn 0
99.25 lgn 0
100.25 lgn 0
101.75 lgn 0
102.5 lgn 0
103.5 lgn 0
104.25 lgn 0
105.0 lgn 0
105.25 lgn 0
106.5 lgn 0
107.25 lgn 0
109.75 lgn 0
110.5 lgn 0
110.75 lgn 0
111.5 lgn 0
112.0 lgn 0
112.5 lgn 0
113.0 lgn 0
113.5 lgn 0
113.75 lgn 0
116.25 lgn 0
116.5 lgn 0
116.75 lgn 0
119.25 lgn 0
120.0 lgn 0
120.25 lgn 0
120.75 lgn 0
121.25 lgn 0
122.75 lgn 0
123.25 lgn 0
125.25 lgn 0
126.75 lgn 0
127.5 lgn 0
128.5 lgn 0
129.0 lgn 0
129.5 lgn 0
130.75 lgn 0
131.25 lgn 0
132.0 lgn 0
132.75 lgn 0
134.5 lgn 0
135.5 lgn 0
136.0 lgn 0
136.5 lgn 0
137.75 lgn 0
138.5 lgn 0
139.5 lgn 0
139.75 lgn 0
140.75 lgn 0
141.0 lgn 0
142.0 lgn 0
142.25 lgn 0
142.5 lgn 0
143.75 lgn 0
144.0 lgn 0
146.0 lgn 0
147.0 lgn 0
148.75 lgn 0
149.5 lgn 0
150.25 lgn 0
153.0 lgn 0
153.5 lgn 0
154.75 lgn 0
156.5 lgn 0
157.0 lgn 0
157.25 lgn 0
158.0 lgn 0
159.5 lgn 0
159.75 lgn 0
161.5 lgn 0
162.0 lgn 0
162.25 lgn 0
165.0 lgn 0
165.25 lgn 0
165.75 lgn 0
166.0 lgn 0
166.5 lgn 0
167.0 lgn 0
167.25 lgn 0
167.5 lgn 0
169.0 lgn 0
169.25 lgn 0
169.75 lgn 0
170.25 lgn 0
170.5 lgn 0
171.75 lgn 0
173.25 lgn 0
174.25 lgn 0
178.0 lgn 0
178.25 lgn 0
180.75 lgn 0
181.0 lgn 0
181.25 lgn 0
182.5 lgn 0
182.75 lgn 0
184.5 lgn 0
185.0 lgn 0
185.5 lgn 0
186.25 lgn 0
187.0 lgn 0
189.0 lgn 0
189.75 lgn 0
192.75 lgn 0
193.0 lgn 0
194.25 lgn 0
194.5 lgn 0
195.25 lgn 0
196.0 lgn 0
196.5 lgn 0
197.5 lgn 0
197.75 lgn 0
199.0 lgn 0
200.5 lgn 0
200.75 lgn 0
202.75 lgn 0
203.0 lgn 0
203.25 lgn 0
204.0 lgn 0
205.5 lgn 0
207.75 lgn 0
208.25 lgn 0
209.0 lgn 0
210.0 lgn 0
210.25 lgn 0
213.25 lgn 0
214.5 lgn 0
214.75 lgn 0
215.0 lgn 0
215.25 lgn 0
216.0 lgn 0
216.5 lgn 0
217.25 lgn 0
217.75 lgn 0
218.0 lgn 0
218.75 lgn 0
221.25 lgn 0
221.5 lgn 0
224.25 lgn 0
227.5 lgn 0
229.25 lgn 0
229.5 lgn 0
231.0 lgn 0
233.5 lgn 0
234.5 lgn 0
235.75 lgn 0
237.0 lgn 0
238.0 lgn 0
239.25 lgn 0
240.0 lgn 0
240.5 lgn 0
241.5 lgn 0
241.75 lgn 0
242.75 lgn 0
244.25 lgn 0
244.75 lgn 0
245.25 lgn 0
246.25 lgn 0
248.0 lgn 0
248.5 lgn 0
249.5 lgn 0
250.75 lgn 0
252.5 lgn 0
254.0 lgn 0
254.25 lgn 0
254.5 lgn 0
255.25 lgn 0
257.5 lgn 0
257.75 lgn 0
259.25 lgn 0
260.5 lgn 0
261.0 lgn 0
261.5 lgn 0
262.5 lgn 0
262.75 lgn 0
263.5 lgn 0
265.0 lgn 0
265.5 lgn 0
267.0 lgn 0
267.75 lgn 0
268.25 lgn 0
270.5 lgn 0
270.75 lgn 0
272.25 lgn 0
273.25 lgn 0
274.25 lgn 0
275.0 lgn 0
277.5 lgn 0
277.75 lgn 0
279.5 lgn 0
280.0 lgn 0
281.25 lgn 0
282.0 lgn 0
283.5 lgn 0
284.25 lgn 0
285.5 lgn 0
286.0 lgn 0
287.75 lgn 0
288.5 lgn 0
289.0 lgn 0
289.25 lgn 0
290.25 lgn 0
290.75 lgn 0
293.0 lgn 0
293.5 lgn 0
294.0 lgn 0
295.25 lgn 0
296.75 lgn 0
297.25 lgn 0
297.5 lgn 0
298.25 lgn 0
298.5 lgn 0
300.25 lgn 0
301.0 lgn 0
303.0 lgn 0
303.25 lgn 0
305.25 lgn 0
305.5 lgn 0
305.75 lgn 0
306.5 lgn 0
306.75 lgn 0
307.75 lgn 0
310.0 lgn 0
312.25 lgn 0
312.75 lgn 0
313.75 lgn 0
314.0 lgn 0
314.25 lgn 0
314.75 lgn 0
316.75 lgn 0
317.25 lgn 0
317.75 lgn 0
318.0 lgn 0
318.5 lgn 0
320.0 lgn 0
320.5 lgn 0
321.25 lgn 0
321.5 lgn 0
322.25 lgn 0
324.25 lgn 0
325.0 lgn 0
327.75 lgn 0
328.0 lgn 0
329.25 lgn 0
329.5 lgn 0
330.75 lgn 0
332.25 lgn 0
332.75 lgn 0
333.25 lgn 0
334.5 lgn 0
335.25 lgn 0
335.75 lgn 0
336.0 lgn 0
336.75 lgn 0
337.5 lgn 0
338.0 lgn 0
339.5 lgn 0
339.75 lgn 0
342.25 lgn 0
343.25 lgn 0
343.75 lgn 0
344.5 lgn 0
345.25 lgn 0
346.25 lgn 0
347.25 lgn 0
349.0 lgn 0
351.5 lgn 0
351.75 lgn 0
352.5 lgn 0
353.0 lgn 0
354.0 lgn 0
354.75 lgn 0
356.0 lgn 0
361.0 lgn 0
361.5 lgn 0
361.75 lgn 0
363.25 lgn 0
364.0 lgn 0
367.0 lgn 0
367.25 lgn 0
368.25 lgn 0
368.75 lgn 0
369.0 lgn 0
370.25 lgn 0
372.25 lgn 0
372.5 lgn 0
373.75 lgn 0
374.25 lgn 0
375.0 lgn 0
376.75 lgn 0
377.25 lgn 0
378.0 lgn 0
378.25 lgn 0
379.5 lgn 0
380.25 lgn 0
380.75 lgn 0
382.25 lgn 0
382.5 lgn 0
383.25 lgn 0
385.0 lgn 0
385.5 lgn 0
386.5 lgn 0
389.25 lgn 0
389.5 lgn 0
390.5 lgn 0
390.75 lgn 0
391.0 lgn 0
391.5 lgn 0
393.75 lgn 0
395.0 lgn 0
395.25 lgn 0
395.75 lgn 0
397.5 lgn 0
398.0 lgn 0
398.5 lgn 0
398.75 lgn 0
399.0 lgn 0
401.5 lgn 0
401.75 lgn 0
403.25 lgn 0
404.5 lgn 0
405.5 lgn 0
407.0 lgn 0
407.5 lgn 0
411.5 lgn 0
412.25 lgn 0
412.5 lgn 0
413.25 lgn 0
414.0 lgn 0
416.25 lgn 0
416.75 lgn 0
419.0 lgn 0
420.0 lgn 0
420.25 lgn 0
421.25 lgn 0
422.25 lgn 0
422.75 lgn 0
424.5 lgn 0
425.25 lgn 0
425.75 lgn 0
426.0 lgn 0
426.5 lgn 0
429.5 lgn 0
429.75 lgn 0
430.0 lgn 0
430.5 lgn 0
430.75 lgn 0
433.25 lgn 0
434.5 lgn 0
435.25 lgn 0
438.25 lgn 0
439.5 lgn 0
440.0 lgn 0
440.25 lgn 0
441.0 lgn 0
442.75 lgn 0
444.25 lgn 0
445.25 lgn 0
446.75 lgn 0
447.0 lgn 0
448.5 lgn 0
448.75 lgn 0
449.5 lgn 0
450.75 lgn 0
452.0 lgn 0
452.25 lgn 0
452.5 lgn 0
453.0 lgn 0
453.25 lgn 0
453.75 lgn 0
454.25 lgn 0
454.5 lgn 0
455.5 lgn 0
457.0 lgn 0
457.5 lgn 0
458.0 lgn 0
458.25 lgn 0
460.25 lgn 0
460.5 lgn 0
461.0 lgn 0
462.5 lgn 0
463.5 lgn 0
463.75 lgn 0
464.0 lgn 0
464.25 lgn 0
464.75 lgn 0
465.75 lgn 0
468.75 lgn 0
471.25 lgn 0
471.5 lgn 0
473.25 lgn 0
475.0 lgn 0
475.75 lgn 0
476.75 lgn 0
477.25 lgn 0
478.5 lgn 0
478.75 lgn 0
481.0 lgn 0
482.25 lgn 0
483.75 lgn 0
487.25 lgn 0
487.75 lgn 0
488.25 lgn 0
489.0 lgn 0
489.5 lgn 0
490.25 lgn 0
491.75 lgn 0
493.25 lgn 0
496.75 lgn 0
499.25 lgn 0
499.75 lgn 0
501.25 lgn 0
501.75 lgn 0
502.0 lgn 0
502.25 lgn 0
502.5 lgn 0
503.5 lgn 0
503.75 lgn 0
504.75 lgn 0
505.25 lgn 0
505.75 lgn 0
506.0 lgn 0
506.5 lgn 0
507.0 lgn 0
509.5 lgn 0
511.0 lgn 0
511.25 lgn 0
511.75 lgn 0
512.0 lgn 0
512.25 lgn 0
513.0 lgn 0
514.0 lgn 0
515.5 lgn 0
517.25 lgn 0
517.75 lgn 0
518.75 lgn 0
521.0 lgn 0
522.25 lgn 0
523.25 lgn 0
523.75 lgn 0
524.0 lgn 0
524.5 lgn 0
526.0 lgn 0
526.25 lgn 0
527.5 lgn 0
528.0 lgn 0
528.5 lgn 0
528.75 lgn 0
529.0 lgn 0
529.75 lgn 0
530.75 lgn 0
531.5 lgn 0
533.25 lgn 0
536.0 lgn 0
538.5 lgn 0
539.0 lgn 0
539.5 lgn 0
540.25 lgn 0
540.5 lgn 0
541.25 lgn 0
541.75 lgn 0
542.0 lgn 0
542.75 lgn 0
543.0 lgn 0
543.5 lgn 0
544.25 lgn 0
545.0 lgn 0
545.25 lgn 0
545.5 lgn 0
546.75 lgn 0
548.0 lgn 0
548.25 lgn 0
549.5 lgn 0
549.75 lgn 0
550.25 lgn 0
551.5 lgn 0
552.0 lgn 0
553.25 lgn 0
554.25 lgn 0
554.75 lgn 0
555.0 lgn 0
555.25 lgn 0
556.0 lgn 0
557.0 lgn 0
557.25 lgn 0
557.75 lgn 0
560.0 lgn 0
560.75 lgn 0
562.25 lgn 0
562.5 lgn 0
563.0 lgn 0
564.25 lgn 0
564.75 lgn 0
565.25 lgn 0
566.0 lgn 0
567.0 lgn 0
568.25 lgn 0
569.25 lgn 0
571.75 lgn 0
573.25 lgn 0
575.25 lgn 0
575.75 lgn 0
576.75 lgn 0
577.5 lgn 0
578.25 lgn 0
578.75 lgn 0
579.25 lgn 0
579.75 lgn 0
580.5 lgn 0
581.0 lgn 0
581.25 lgn 0
581.5 lgn 0
583.0 lgn 0
583.75 lgn 0
584.5 lgn 0
585.5 lgn 0
585.75 lgn 0
586.0 lgn 0
586.5 lgn 0
587.25 lgn 0
587.75 lgn 0
588.0 lgn 0
588.5 lgn 0
590.75 lgn 0
591.5 lgn 0
591.75 lgn 0
593.25 lgn 0
593.5 lgn 0
595.25 lgn 0
595.75 lgn 0
596.75 lgn 0
598.5 lgn 0
599.25 lgn 0
599.75 lgn 0
600.75 lgn 0
601.25 lgn 0
604.25 lgn 0
604.5 lgn 0
605.25 lgn 0
606.0 lgn 0
606.25 lgn 0
606.75 lgn 0
607.5 lgn 0
610.25 lgn 0
610.5 lgn 0
612.0 lgn 0
612.75 lgn 0
613.75 lgn 0
614.0 lgn 0
615.0 lgn 0
616.5 lgn 0
617.0 lgn 0
617.5 lgn 0
618.0 lgn 0
618.5 lgn 0
619.25 lgn 0
619.75 lgn 0
620.75 lgn 0
621.25 lgn 0
621.5 lgn 0
623.25 lgn 0
623.5 lgn 0
624.5 lgn 0
625.5 lgn 0
626.0 lgn 0
627.0 lgn 0
627.75 lgn 0
628.25 lgn 0
628.75 lgn 0
631.5 lgn 0
631.75 lgn 0
633.0 lgn 0
633.75 lgn 0
635.0 lgn 0
635.25 lgn 0
635.5 lgn 0
636.75 lgn 0
642.25 lgn 0
642.75 lgn 0
643.5 lgn 0
643.75 lgn 0
644.0 lgn 0
645.25 lgn 0
645.75 lgn 0
647.0 lgn 0
648.0 lgn 0
649.0 lgn 0
649.5 lgn 0
650.0 lgn 0
650.5 lgn 0
651.0 lgn 0
651.25 lgn 0
653.0 lgn 0
653.5 lgn 0
655.0 lgn 0
655.25 lgn 0
655.5 lgn 0
657.25 lgn 0
657.75 lgn 0
658.0 lgn 0
658.75 lgn 0
659.0 lgn 0
660.0 lgn 0
660.25 lgn 0
660.5 lgn 0
661.0 lgn 0
661.25 lgn 0
664.25 lgn 0
665.75 lgn 0
666.25 lgn 0
666.5 lgn 0
667.5 lgn 0
668.0 lgn 0
668.5 lgn 0
668.75 lgn 0
669.75 lgn 0
670.0 lgn 0
672.75 lgn 0
673.75 lgn 0
674.0 lgn 0
675.25 lgn 0
677.0 lgn 0
678.5 lgn 0
679.25 lgn 0
681.25 lgn 0
681.5 lgn 0
682.75 lgn 0
683.75 lgn 0
684.0 lgn 0
684.5 lgn 0
685.0 lgn 0
685.25 lgn 0
685.75 lgn 0
687.25 lgn 0
690.0 lgn 0
690.5 lgn 0
691.25 lgn 0
692.5 lgn 0
692.75 lgn 0
693.5 lgn 0
695.75 lgn 0
696.25 lgn 0
696.5 lgn 0
697.0 lgn 0
698.0 lgn 0
699.0 lgn 0
699.25 lgn 0
699.5 lgn 0
700.25 lgn 0
701.75 lgn 0
703.75 lgn 0
705.25 lgn 0
706.0 lgn 0
707.0 lgn 0
707.25 lgn 0
708.0 lgn 0
710.75 lgn 0
711.75 lgn 0
714.5 lgn 0
714.75 lgn 0
716.25 lgn 0
716.5 lgn 0
717.25 lgn 0
718.25 lgn 0
720.0 lgn 0
720.25 lgn 0
722.0 lgn 0
724.0 lgn 0
724.25 lgn 0
724.5 lgn 0
726.25 lgn 0
727.25 lgn 0
728.0 lgn 0
728.5 lgn 0
731.0 lgn 0
731.25 lgn 0
731.5 lgn 0
731.75 lgn 0
732.0 lgn 0
735.5 lgn 0
735.75 lgn 0
737.25 lgn 0
738.0 lgn 0
738.5 lgn 0
739.0 lgn 0
739.25 lgn 0
739.5 lgn 0
740.0 lgn 0
740.25 lgn 0
741.5 lgn 0
742.5 lgn 0
743.0 lgn 0
744.75 lgn 0
745.25 lgn 0
745.5 lgn 0
746.5 lgn 0
747.5 lgn 0
749.75 lgn 0
750.5 lgn 0
752.25 lgn 0
752.75 lgn 0
753.5 lgn 0
753.75 lgn 0
754.5 lgn 0
755.5 lgn 0
756.25 lgn 0
758.25 lgn 0
760.0 lgn 0
761.25 lgn 0
761.75 lgn 0
764.25 lgn 0
765.25 lgn 0
765.75 lgn 0
766.5 lgn 0
766.75 lgn 0
767.25 lgn 0
768.0 lgn 0
768.25 lgn 0
769.25 lgn 0
769.75 lgn 0
770.0 lgn 0
771.0 lgn 0
771.5 lgn 0
772.0 lgn 0
772.25 lgn 0
773.25 lgn 0
773.5 lgn 0
774.0 lgn 0
779.0 lgn 0
779.5 lgn 0
781.0 lgn 0
781.5 lgn 0
782.0 lgn 0
784.0 lgn 0
784.5 lgn 0
785.0 lgn 0
786.0 lgn 0
786.75 lgn 0
787.5 lgn 0
789.0 lgn 0
789.75 lgn 0
790.25 lgn 0
791.25 lgn 0
791.75 lgn 0
793.0 lgn 0
793.5 lgn 0
793.75 lgn 0
794.0 lgn 0
794.5 lgn 0
797.25 lgn 0
797.75 lgn 0
798.25 lgn 0
798.5 lgn 0
799.5 lgn 0
799.75 lgn 0
801.0 lgn 0
802.25 lgn 0
802.75 lgn 0
803.75 lgn 0
804.5 lgn 0
804.75 lgn 0
805.25 lgn 0
806.5 lgn 0
808.25 lgn 0
808.75 lgn 0
810.0 lgn 0
810.25 lgn 0
811.25 lgn 0
812.0 lgn 0
812.5 lgn 0
812.75 lgn 0
813.25 lgn 0
813.5 lgn 0
813.75 lgn 0
815.5 lgn 0
816.0 lgn 0
816.25 lgn 0
816.5 lgn 0
817.25 lgn 0
818.5 lgn 0
819.25 lgn 0
819.75 lgn 0
821.75 lgn 0
822.0 lgn 0
823.0 lgn 0
827.5 lgn 0
827.75 lgn 0
828.75 lgn 0
831.5 lgn 0
833.25 lgn 0
834.0 lgn 0
835.0 lgn 0
835.5 lgn 0
837.75 lgn 0
839.75 lgn 0
840.0 lgn 0
841.5 lgn 0
841.75 lgn 0
842.0 lgn 0
842.25 lgn 0
843.0 lgn 0
843.25 lgn 0
843.5 lgn 0
843.75 lgn 0
844.0 lgn 0
846.0 lgn 0
846.75 lgn 0
847.5 lgn 0
848.5 lgn 0
850.5 lgn 0
851.5 lgn 0
852.0 lgn 0
853.0 lgn 0
855.25 lgn 0
857.0 lgn 0
857.25 lgn 0
857.75 lgn 0
858.75 lgn 0
859.0 lgn 0
859.25 lgn 0
861.5 lgn 0
861.75 lgn 0
862.75 lgn 0
863.0 lgn 0
863.25 lgn 0
864.5 lgn 0
865.25 lgn 0
866.75 lgn 0
867.0 lgn 0
867.5 lgn 0
870.0 lgn 0
871.0 lgn 0
871.75 lgn 0
872.5 lgn 0
872.75 lgn 0
877.25 lgn 0
878.25 lgn 0
878.5 lgn 0
879.0 lgn 0
880.25 lgn 0
882.0 lgn 0
882.5 lgn 0
883.0 lgn 0
883.25 lgn 0
884.75 lgn 0
886.75 lgn 0
887.0 lgn 0
887.75 lgn 0
888.0 lgn 0
889.0 lgn 0
889.75 lgn 0
890.5 lgn 0
892.25 lgn 0
892.75 lgn 0
893.25 lgn 0
894.0 lgn 0
894.5 lgn 0
897.5 lgn 0
899.0 lgn 0
899.25 lgn 0
900.5 lgn 0
901.5 lgn 0
903.0 lgn 0
903.75 lgn 0
904.75 lgn 0
907.0 lgn 0
907.75 lgn 0
908.5 lgn 0
908.75 lgn 0
910.75 lgn 0
911.0 lgn 0
911.5 lgn 0
911.75 lgn 0
912.5 lgn 0
913.25 lgn 0
913.5 lgn 0
913.75 lgn 0
914.5 lgn 0
916.0 lgn 0
917.0 lgn 0
917.5 lgn 0
918.5 lgn 0
919.5 lgn 0
920.5 lgn 0
921.0 lgn 0
921.75 lgn 0
925.0 lgn 0
927.0 lgn 0
927.5 lgn 0
928.75 lgn 0
929.75 lgn 0
930.75 lgn 0
931.25 lgn 0
932.0 lgn 0
932.5 lgn 0
932.75 lgn 0
934.5 lgn 0
935.5 lgn 0
938.5 lgn 0
940.5 lgn 0
941.75 lgn 0
942.0 lgn 0
942.25 lgn 0
943.5 lgn 0
943.75 lgn 0
944.25 lgn 0
946.0 lgn 0
949.75 lgn 0
951.25 lgn 0
952.0 lgn 0
953.0 lgn 0
953.25 lgn 0
953.5 lgn 0
954.25 lgn 0
954.5 lgn 0
955.0 lgn 0
955.75 lgn 0
956.25 lgn 0
957.0 lgn 0
957.5 lgn 0
959.75 lgn 0
960.0 lgn 0
960.5 lgn 0
961.25 lgn 0
961.5 lgn 0
962.75 lgn 0
964.5 lgn 0
965.25 lgn 0
966.75 lgn 0
967.0 lgn 0
967.5 lgn 0
967.75 lgn 0
968.0 lgn 0
968.75 lgn 0
970.0 lgn 0
970.25 lgn 0
971.0 lgn 0
972.75 lgn 0
973.75 lgn 0
974.25 lgn 0
974.5 lgn 0
974.75 lgn 0
975.5 lgn 0
975.75 lgn 0
976.0 lgn 0
976.5 lgn 0
977.0 lgn 0
979.75 lgn 0
980.75 lgn 0
981.25 lgn 0
982.75 lgn 0
983.0 lgn 0
983.75 lgn 0
984.0 lgn 0
984.5 lgn 0
986.0 lgn 0
986.25 lgn 0
989.25 lgn 0
990.0 lgn 0
991.25 lgn 0
992.5 lgn 0
992.75 lgn 0
994.0 lgn 0
995.25 lgn 0
996.75 lgn 0
997.5 lgn 0
997.75 lgn 0
998.5 lgn 0
999.0 lgn 0
1000.5 lgn 0
1001.75 lgn 0
1002.0 lgn 0
1003.0 lgn 0
1004.25 lgn 0
1005.0 lgn 0
1005.75 lgn 0
1006.5 lgn 0
1007.0 lgn 0
1008.5 lgn 0
1008.75 lgn 0
1009.0 lgn 0
1009.25 lgn 0
1011.0 lgn 0
1012.75 lgn 0
1013.5 lgn 0
1014.75 lgn 0
1015.25 lgn 0
1016.0 lgn 0
1017.0 lgn 0
1018.0 lgn 0
1018.25 lgn 0
1019.0 lgn 0
1019.5 lgn 0
1020.25 lgn 0
1020.75 lgn 0
1022.0 lgn 0
1022.25 lgn 0
1024.75 lgn 0
1025.5 lgn 0
1026.5 lgn 0
1027.25 lgn 0
1027.5 lgn 0
1028.5 lgn 0
1029.0 lgn 0
1029.5 lgn 0
1030.25 lgn 0
