timestamps population node_ids
0.75 lgn 0
1.5 lgn 0
1.75 lgn 0
2.5 lgn 0
3.25 lgn 0
4.25 lgn 0
4.5 lgn 0
5.0 lgn 0
6.0 lgn 0
6.5 lgn 0
8.25 lgn 0
8.5 lgn 0
8.75 lgn 0
9.25 lgn 0
9.5 lgn 0
11.0 lgn 0
13.25 lgn 0
15.0 lgn 0
16.0 lgn 0
16.75 lgn 0
17.5 lgn 0
19.75 lgn 0
21.0 lgn 0
21.25 lgn 0
21.75 lgn 0
22.0 lgn 0
22.75 lgn 0
25.0 lgn 0
26.5 lgn 0
28.25 lgn 0
28.75 lgn 0
31.0 lgn 0
31.25 lgn 0
31.5 lgn 0
31.75 lgn 0
33.0 lgn 0
33.5 lgn 0
34.0 lgn 0
35.25 lgn 0
37.5 lgn 0
39.25 lgn 0
42.75 lgn 0
43.25 lgn 0
43.5 lgn 0
45.0 lgn 0
46.0 lgn 0
46.5 lgn 0
50.25 lgn 0
51.25 lgn 0
53.0 lgn 0
54.0 lgn 0
54.25 lgn 0
55.0 lgn 0
56.0 lgn 0
59.25 lgn 0
60.25 lgn 0
61.0 lgn 0
61.5 lgn 0
62.25 lgn 0
64.25 lgn 0
64.75 lgn 0
67.5 lgn 0
70.25 lgn 0
72.0 lgn 0
73.0 lgn 0
74.25 lgn 0
74.5 lgn 0
76.75 lgn 0
77.25 lgn 0
78.25 lgn 0
79.25 lgn 0
80.0 lgn 0
80.25 lgn 0
81.75 lgn 0
82.0 lgn 0
83.0 lgn 0
83.5 lgn 0
86.0 lgn 0
89.0 lgn 0
89.75 lgn 0
90.75 lgn 0
91.0 lgn 0
91.5 lgn 0
92.25 lgn 0
94.5 lgn 0
95.25 lgn 0
95.5 lgn 0
95.75 lgn 0
96.75 lgn 0
97.5 lgn 0
98.0 lgn 0
99.25 lgn 0
99.75 lgn 0
102.25 lgn 0
102.75 lgn 0
104.25 lgn 0
105.0 lgn 0
105.5 lgn 0
106.0 lgn 0
106.75 lgn 0
108.5 lgn 0
109.5 lgn 0
110.5 lgn 0
110.75 lgn 0
111.5 lgn 0
111.75 lgn 0
112.25 lgn 0
113.0 lgn 0
113.25 lgn 0
113.75 lgn 0
115.0 lgn 0
115.25 lgn 0
115.5 lgn 0
119.0 lgn 0
119.75 lgn 0
120.0 lgn 0
120.25 lgn 0
120.75 lgn 0
121.75 lgn 0
122.5 lgn 0
124.75 lgn 0
125.75 lgn 0
126.5 lgn 0
127.0 lgn 0
128.0 lgn 0
129.25 lgn 0
130.25 lgn 0
131.25 lgn 0
132.25 lgn 0
133.0 lgn 0
133.5 lgn 0
134.0 lgn 0
134.5 lgn 0
135.75 lgn 0
136.0 lgn 0
136.5 lgn 0
139.5 lgn 0
140.0 lgn 0
140.5 lgn 0
140.75 lgn 0
141.5 lgn 0
143.5 lgn 0
144.25 lgn 0
144.5 lgn 0
145.25 lgn 0
148.0 lgn 0
149.5 lgn 0
150.5 lgn 0
151.75 lgn 0
152.0 lgn 0
152.5 lgn 0
153.5 lgn 0
155.0 lgn 0
155.5 lgn 0
156.5 lgn 0
157.0 lgn 0
157.25 lgn 0
157.75 lgn 0
158.0 lgn 0
158.75 lgn 0
160.25 lgn 0
162.0 lgn 0
162.5 lgn 0
162.75 lgn 0
163.25 lgn 0
163.5 lgn 0
163.75 lgn 0
165.5 lgn 0
165.75 lgn 0
166.0 lgn 0
166.5 lgn 0
166.75 lgn 0
167.0 lgn 0
167.25 lgn 0
167.5 lgn 0
168.25 lgn 0
168.5 lgn 0
170.25 lgn 0
170.75 lgn 0
171.25 lgn 0
173.25 lgn 0
176.0 lgn 0
177.75 lgn 0
179.5 lgn 0
179.75 lgn 0
180.0 lgn 0
180.25 lgn 0
183.0 lgn 0
183.25 lgn 0
184.0 lgn 0
184.25 lgn 0
184.75 lgn 0
185.25 lgn 0
187.75 lgn 0
188.5 lgn 0
189.25 lgn 0
189.5 lgn 0
190.5 lgn 0
194.0 lgn 0
195.5 lgn 0
196.0 lgn 0
196.25 lgn 0
197.0 lgn 0
199.75 lgn 0
200.25 lgn 0
201.25 lgn 0
203.0 lgn 0
203.25 lgn 0
203.75 lgn 0
204.25 lgn 0
206.75 lgn 0
208.5 lgn 0
211.0 lgn 0
211.25 lgn 0
211.5 lgn 0
212.5 lgn 0
213.0 lgn 0
214.0 lgn 0
214.5 lgn 0
215.0 lgn 0
215.25 lgn 0
215.5 lgn 0
216.5 lgn 0
216.75 lgn 0
217.25 lgn 0
219.25 lgn 0
220.0 lgn 0
221.25 lgn 0
222.0 lgn 0
222.75 lgn 0
223.25 lgn 0
223.5 lgn 0
223.75 lgn 0
224.5 lgn 0
225.0 lgn 0
225.25 lgn 0
225.5 lgn 0
228.25 lgn 0
228.5 lgn 0
228.75 lgn 0
230.0 lgn 0
233.0 lgn 0
233.5 lgn 0
234.75 lgn 0
235.0 lgn 0
236.75 lgn 0
238.75 lgn 0
240.5 lgn 0
245.25 lgn 0
246.5 lgn 0
248.0 lgn 0
248.25 lgn 0
249.0 lgn 0
249.75 lgn 0
251.5 lgn 0
252.75 lgn 0
253.25 lgn 0
254.25 lgn 0
255.25 lgn 0
258.5 lgn 0
259.25 lgn 0
259.5 lgn 0
