timestamps population node_ids
1.75 lgn 0
2.0 lgn 0
3.0 lgn 0
4.75 lgn 0
5.25 lgn 0
5.75 lgn 0
6.0 lgn 0
6.75 lgn 0
7.25 lgn 0
7.5 lgn 0
9.0 lgn 0
11.25 lgn 0
11.75 lgn 0
12.25 lgn 0
14.0 lgn 0
14.25 lgn 0
17.25 lgn 0
18.25 lgn 0
18.75 lgn 0
20.5 lgn 0
20.75 lgn 0
21.25 lgn 0
21.75 lgn 0
23.25 lgn 0
23.5 lgn 0
23.75 lgn 0
26.0 lgn 0
27.25 lgn 0
29.25 lgn 0
29.75 lgn 0
31.0 lgn 0
32.0 lgn 0
32.75 lgn 0
33.75 lgn 0
34.25 lgn 0
34.5 lgn 0
35.25 lgn 0
35.5 lgn 0
36.25 lgn 0
36.75 lgn 0
37.0 lgn 0
37.25 lgn 0
39.0 lgn 0
39.25 lgn 0
39.5 lgn 0
42.0 lgn 0
42.25 lgn 0
43.0 lgn 0
43.25 lgn 0
43.75 lgn 0
44.25 lgn 0
45.25 lgn 0
45.5 lgn 0
46.75 lgn 0
47.0 lgn 0
50.0 lgn 0
51.75 lgn 0
53.0 lgn 0
55.25 lgn 0
55.75 lgn 0
56.25 lgn 0
57.5 lgn 0
59.25 lgn 0
60.25 lgn 0
61.0 lgn 0
62.25 lgn 0
63.5 lgn 0
63.75 lgn 0
64.0 lgn 0
64.5 lgn 0
66.0 lgn 0
67.25 lgn 0
67.5 lgn 0
69.5 lgn 0
70.25 lgn 0
70.5 lgn 0
72.5 lgn 0
72.75 lgn 0
73.0 lgn 0
73.5 lgn 0
73.75 lgn 0
74.5 lgn 0
75.5 lgn 0
75.75 lgn 0
76.25 lgn 0
76.75 lgn 0
78.0 lgn 0
79.25 lgn 0
80.25 lgn 0
80.75 lgn 0
84.25 lgn 0
85.5 lgn 0
85.75 lgn 0
86.5 lgn 0
86.75 lgn 0
87.0 lgn 0
88.0 lgn 0
89.0 lgn 0
94.25 lgn 0
95.25 lgn 0
