timestamps population node_ids
0.25 lgn 0
1.0 lgn 0
1.25 lgn 0
3.25 lgn 0
3.75 lgn 0
4.0 lgn 0
4.25 lgn 0
4.5 lgn 0
4.75 lgn 0
5.0 lgn 0
5.5 lgn 0
6.75 lgn 0
7.5 lgn 0
8.0 lgn 0
8.5 lgn 0
9.25 lgn 0
11.25 lgn 0
12.0 lgn 0
12.5 lgn 0
14.5 lgn 0
15.0 lgn 0
16.75 lgn 0
20.0 lgn 0
21.5 lgn 0
25.5 lgn 0
28.5 lgn 0
28.75 lgn 0
29.0 lgn 0
29.75 lgn 0
30.75 lgn 0
31.75 lgn 0
32.25 lgn 0
33.0 lgn 0
35.25 lgn 0
36.5 lgn 0
38.0 lgn 0
38.5 lgn 0
40.0 lgn 0
40.25 lgn 0
42.0 lgn 0
42.5 lgn 0
42.75 lgn 0
43.25 lgn 0
43.5 lgn 0
44.0 lgn 0
47.75 lgn 0
48.75 lgn 0
50.0 lgn 0
50.75 lgn 0
51.0 lgn 0
52.5 lgn 0
53.75 lgn 0
55.0 lgn 0
55.5 lgn 0
56.5 lgn 0
57.5 lgn 0
58.0 lgn 0
60.5 lgn 0
61.25 lgn 0
61.5 lgn 0
61.75 lgn 0
62.5 lgn 0
63.25 lgn 0
64.25 lgn 0
65.25 lgn 0
65.75 lgn 0
66.25 lgn 0
66.5 lgn 0
67.25 lgn 0
67.5 lgn 0
67.75 lgn 0
69.5 lgn 0
70.0 lgn 0
71.5 lgn 0
72.5 lgn 0
74.0 lgn 0
75.25 lgn 0
78.75 lgn 0
79.0 lgn 0
80.25 lgn 0
80.5 lgn 0
80.75 lgn 0
82.25 lgn 0
83.0 lgn 0
83.25 lgn 0
84.75 lgn 0
85.75 lgn 0
87.25 lgn 0
88.0 lgn 0
88.25 lgn 0
88.75 lgn 0
89.25 lgn 0
89.75 lgn 0
90.25 lgn 0
91.75 lgn 0
92.0 lgn 0
94.25 lgn 0
94.75 lgn 0
96.75 lgn 0
97.0 lgn 0
98.0 lgn 0
99.75 lgn 0
100.0 lgn 0
100.25 lgn 0
101.0 lgn 0
101.25 lgn 0
101.5 lgn 0
102.25 lgn 0
102.75 lgn 0
103.0 lgn 0
103.5 lgn 0
105.0 lgn 0
106.5 lgn 0
107.0 lgn 0
107.25 lgn 0
107.5 lgn 0
107.75 lgn 0
108.25 lgn 0
109.25 lgn 0
111.0 lgn 0
114.75 lgn 0
115.0 lgn 0
115.75 lgn 0
116.0 lgn 0
118.5 lgn 0
119.5 lgn 0
120.0 lgn 0
120.25 lgn 0
120.5 lgn 0
120.75 lgn 0
121.25 lgn 0
121.5 lgn 0
123.25 lgn 0
123.75 lgn 0
125.0 lgn 0
125.5 lgn 0
126.75 lgn 0
127.0 lgn 0
127.25 lgn 0
127.5 lgn 0
128.0 lgn 0
128.25 lgn 0
130.0 lgn 0
130.75 lgn 0
