timestamps population node_ids
2.0 lgn 0
2.25 lgn 0
3.25 lgn 0
3.5 lgn 0
4.5 lgn 0
5.0 lgn 0
5.5 lgn 0
5.75 lgn 0
7.0 lgn 0
7.25 lgn 0
8.5 lgn 0
9.75 lgn 0
10.75 lgn 0
12.75 lgn 0
13.25 lgn 0
13.5 lgn 0
14.0 lgn 0
14.5 lgn 0
15.0 lgn 0
15.25 lgn 0
15.5 lgn 0
16.0 lgn 0
18.0 lgn 0
18.75 lgn 0
20.75 lgn 0
21.5 lgn 0
22.5 lgn 0
23.25 lgn 0
23.75 lgn 0
24.5 lgn 0
25.0 lgn 0
25.5 lgn 0
25.75 lgn 0
27.0 lgn 0
27.75 lgn 0
31.0 lgn 0
31.25 lgn 0
34.5 lgn 0
35.25 lgn 0
35.5 lgn 0
36.5 lgn 0
37.0 lgn 0
38.25 lgn 0
41.0 lgn 0
43.75 lgn 0
45.0 lgn 0
45.25 lgn 0
45.5 lgn 0
50.0 lgn 0
52.75 lgn 0
54.0 lgn 0
55.0 lgn 0
60.25 lgn 0
62.0 lgn 0
63.75 lgn 0
65.0 lgn 0
65.75 lgn 0
66.75 lgn 0
67.0 lgn 0
67.25 lgn 0
68.75 lgn 0
70.0 lgn 0
70.5 lgn 0
71.75 lgn 0
72.0 lgn 0
72.25 lgn 0
73.75 lgn 0
74.0 lgn 0
74.5 lgn 0
74.75 lgn 0
75.0 lgn 0
75.25 lgn 0
76.25 lgn 0
76.5 lgn 0
80.0 lgn 0
80.25 lgn 0
80.5 lgn 0
81.0 lgn 0
82.75 lgn 0
83.5 lgn 0
85.0 lgn 0
86.5 lgn 0
86.75 lgn 0
87.5 lgn 0
87.75 lgn 0
89.25 lgn 0
89.75 lgn 0
90.25 lgn 0
91.0 lgn 0
91.5 lgn 0
91.75 lgn 0
93.5 lgn 0
95.5 lgn 0
96.25 lgn 0
99.0 lgn 0
99.25 lgn 0
100.5 lgn 0
101.25 lgn 0
101.75 lgn 0
104.25 lgn 0
105.25 lgn 0
106.25 lgn 0
108.0 lgn 0
108.25 lgn 0
108.5 lgn 0
109.0 lgn 0
111.0 lgn 0
112.0 lgn 0
112.5 lgn 0
115.5 lgn 0
115.75 lgn 0
118.75 lgn 0
119.75 lgn 0
120.75 lgn 0
121.5 lgn 0
122.25 lgn 0
123.25 lgn 0
123.75 lgn 0
124.0 lgn 0
125.0 lgn 0
127.75 lgn 0
128.5 lgn 0
129.25 lgn 0
131.25 lgn 0
131.5 lgn 0
133.75 lgn 0
134.5 lgn 0
135.25 lgn 0
136.5 lgn 0
136.75 lgn 0
141.25 lgn 0
142.0 lgn 0
142.75 lgn 0
143.5 lgn 0
145.0 lgn 0
145.25 lgn 0
145.75 lgn 0
