timestamps population node_ids
3.0 lgn 0
3.25 lgn 0
3.5 lgn 0
4.25 lgn 0
4.5 lgn 0
7.5 lgn 0
7.75 lgn 0
8.0 lgn 0
8.75 lgn 0
9.25 lgn 0
10.25 lgn 0
13.25 lgn 0
13.5 lgn 0
14.0 lgn 0
14.5 lgn 0
16.75 lgn 0
18.0 lgn 0
19.0 lgn 0
20.0 lgn 0
20.75 lgn 0
23.25 lgn 0
25.0 lgn 0
26.5 lgn 0
27.0 lgn 0
28.5 lgn 0
30.0 lgn 0
31.75 lgn 0
32.75 lgn 0
33.0 lgn 0
34.0 lgn 0
35.0 lgn 0
35.75 lgn 0
36.5 lgn 0
37.25 lgn 0
39.0 lgn 0
39.5 lgn 0
40.0 lgn 0
41.75 lgn 0
42.5 lgn 0
43.75 lgn 0
44.75 lgn 0
45.0 lgn 0
45.75 lgn 0
46.5 lgn 0
48.75 lgn 0
49.0 lgn 0
49.75 lgn 0
51.5 lgn 0
54.5 lgn 0
54.75 lgn 0
55.75 lgn 0
57.25 lgn 0
58.0 lgn 0
60.25 lgn 0
62.25 lgn 0
62.75 lgn 0
64.75 lgn 0
65.0 lgn 0
65.25 lgn 0
65.75 lgn 0
66.25 lgn 0
68.25 lgn 0
68.5 lgn 0
69.75 lgn 0
70.5 lgn 0
71.5 lgn 0
74.0 lgn 0
74.25 lgn 0
74.5 lgn 0
74.75 lgn 0
75.5 lgn 0
76.25 lgn 0
76.5 lgn 0
76.75 lgn 0
77.0 lgn 0
77.5 lgn 0
78.75 lgn 0
79.25 lgn 0
79.75 lgn 0
80.0 lgn 0
81.75 lgn 0
82.25 lgn 0
82.75 lgn 0
83.25 lgn 0
83.5 lgn 0
85.0 lgn 0
85.25 lgn 0
86.5 lgn 0
86.75 lgn 0
87.25 lgn 0
87.75 lgn 0
88.25 lgn 0
88.75 lgn 0
89.0 lgn 0
90.25 lgn 0
92.75 lgn 0
93.25 lgn 0
94.0 lgn 0
97.0 lgn 0
97.5 lgn 0
98.0 lgn 0
99.25 lgn 0
99.75 lgn 0
100.0 lgn 0
101.0 lgn 0
102.25 lgn 0
102.5 lgn 0
103.0 lgn 0
103.5 lgn 0
103.75 lgn 0
104.25 lgn 0
104.75 lgn 0
105.0 lgn 0
105.75 lgn 0
108.0 lgn 0
109.75 lgn 0
110.0 lgn 0
110.5 lgn 0
112.0 lgn 0
113.0 lgn 0
113.25 lgn 0
113.75 lgn 0
115.25 lgn 0
121.0 lgn 0
121.25 lgn 0
121.75 lgn 0
123.5 lgn 0
129.0 lgn 0
129.25 lgn 0
129.75 lgn 0
130.5 lgn 0
131.0 lgn 0
132.5 lgn 0
134.5 lgn 0
135.75 lgn 0
136.0 lgn 0
136.5 lgn 0
136.75 lgn 0
137.25 lgn 0
137.5 lgn 0
137.75 lgn 0
138.5 lgn 0
138.75 lgn 0
139.25 lgn 0
139.5 lgn 0
140.25 lgn 0
142.25 lgn 0
143.25 lgn 0
143.75 lgn 0
145.25 lgn 0
145.5 lgn 0
146.25 lgn 0
147.0 lgn 0
147.75 lgn 0
148.25 lgn 0
148.75 lgn 0
149.5 lgn 0
150.0 lgn 0
151.25 lgn 0
152.0 lgn 0
152.25 lgn 0
152.5 lgn 0
153.0 lgn 0
153.25 lgn 0
153.75 lgn 0
154.25 lgn 0
155.25 lgn 0
155.5 lgn 0
157.0 lgn 0
157.5 lgn 0
158.0 lgn 0
159.25 lgn 0
160.25 lgn 0
160.75 lgn 0
161.25 lgn 0
162.5 lgn 0
162.75 lgn 0
163.25 lgn 0
164.25 lgn 0
165.0 lgn 0
165.75 lgn 0
166.25 lgn 0
166.5 lgn 0
166.75 lgn 0
167.75 lgn 0
168.5 lgn 0
169.0 lgn 0
172.25 lgn 0
173.0 lgn 0
174.25 lgn 0
175.0 lgn 0
176.0 lgn 0
176.5 lgn 0
176.75 lgn 0
179.75 lgn 0
180.75 lgn 0
181.25 lgn 0
185.25 lgn 0
186.75 lgn 0
187.75 lgn 0
189.25 lgn 0
189.5 lgn 0
190.75 lgn 0
191.0 lgn 0
192.75 lgn 0
193.5 lgn 0
194.75 lgn 0
196.75 lgn 0
198.25 lgn 0
198.5 lgn 0
202.5 lgn 0
204.25 lgn 0
204.75 lgn 0
205.25 lgn 0
206.75 lgn 0
207.0 lgn 0
208.5 lgn 0
208.75 lgn 0
209.25 lgn 0
209.75 lgn 0
211.75 lgn 0
212.75 lgn 0
214.5 lgn 0
214.75 lgn 0
215.25 lgn 0
217.75 lgn 0
220.25 lgn 0
220.75 lgn 0
221.0 lgn 0
221.75 lgn 0
223.0 lgn 0
224.0 lgn 0
225.0 lgn 0
225.25 lgn 0
225.5 lgn 0
226.75 lgn 0
229.25 lgn 0
231.5 lgn 0
232.0 lgn 0
232.25 lgn 0
232.75 lgn 0
234.0 lgn 0
240.25 lgn 0
242.0 lgn 0
242.5 lgn 0
244.25 lgn 0
244.5 lgn 0
244.75 lgn 0
245.0 lgn 0
246.0 lgn 0
246.25 lgn 0
248.0 lgn 0
250.0 lgn 0
251.25 lgn 0
252.0 lgn 0
253.0 lgn 0
253.25 lgn 0
255.0 lgn 0
255.5 lgn 0
258.0 lgn 0
258.25 lgn 0
258.75 lgn 0
259.0 lgn 0
261.0 lgn 0
263.5 lgn 0
265.75 lgn 0
266.5 lgn 0
267.0 lgn 0
268.5 lgn 0
271.0 lgn 0
271.25 lgn 0
272.0 lgn 0
272.5 lgn 0
273.0 lgn 0
273.5 lgn 0
274.25 lgn 0
274.5 lgn 0
277.0 lgn 0
278.25 lgn 0
278.5 lgn 0
281.0 lgn 0
282.75 lgn 0
