timestamps population node_ids
0.25 lgn 0
0.5 lgn 0
1.75 lgn 0
3.25 lgn 0
3.75 lgn 0
4.5 lgn 0
5.25 lgn 0
5.5 lgn 0
6.0 lgn 0
6.5 lgn 0
9.5 lgn 0
10.0 lgn 0
11.75 lgn 0
12.0 lgn 0
12.75 lgn 0
13.0 lgn 0
13.75 lgn 0
14.5 lgn 0
16.0 lgn 0
16.25 lgn 0
19.25 lgn 0
19.75 lgn 0
20.25 lgn 0
22.5 lgn 0
23.25 lgn 0
23.5 lgn 0
24.0 lgn 0
26.5 lgn 0
27.75 lgn 0
29.25 lgn 0
30.5 lgn 0
30.75 lgn 0
32.5 lgn 0
33.5 lgn 0
35.0 lgn 0
36.75 lgn 0
38.25 lgn 0
38.5 lgn 0
39.5 lgn 0
40.0 lgn 0
42.25 lgn 0
42.75 lgn 0
43.5 lgn 0
44.0 lgn 0
44.5 lgn 0
44.75 lgn 0
45.0 lgn 0
45.25 lgn 0
45.75 lgn 0
46.25 lgn 0
47.0 lgn 0
48.5 lgn 0
50.5 lgn 0
52.25 lgn 0
55.75 lgn 0
56.25 lgn 0
57.5 lgn 0
57.75 lgn 0
58.5 lgn 0
59.5 lgn 0
60.5 lgn 0
61.0 lgn 0
61.25 lgn 0
61.5 lgn 0
62.75 lgn 0
63.25 lgn 0
64.25 lgn 0
64.75 lgn 0
65.0 lgn 0
67.5 lgn 0
68.0 lgn 0
68.5 lgn 0
69.25 lgn 0
69.75 lgn 0
70.0 lgn 0
70.5 lgn 0
70.75 lgn 0
75.25 lgn 0
75.75 lgn 0
76.25 lgn 0
77.0 lgn 0
77.75 lgn 0
79.75 lgn 0
81.25 lgn 0
82.0 lgn 0
86.5 lgn 0
86.75 lgn 0
88.5 lgn 0
88.75 lgn 0
90.25 lgn 0
90.75 lgn 0
91.75 lgn 0
92.75 lgn 0
94.0 lgn 0
94.25 lgn 0
95.75 lgn 0
99.5 lgn 0
101.25 lgn 0
102.75 lgn 0
103.25 lgn 0
104.25 lgn 0
105.75 lgn 0
106.25 lgn 0
106.75 lgn 0
108.25 lgn 0
109.0 lgn 0
109.25 lgn 0
109.5 lgn 0
111.25 lgn 0
112.75 lgn 0
114.0 lgn 0
114.5 lgn 0
115.5 lgn 0
115.75 lgn 0
116.25 lgn 0
117.0 lgn 0
118.25 lgn 0
118.75 lgn 0
119.25 lgn 0
120.0 lgn 0
