timestamps population node_ids
0.25 lgn 0
3.5 lgn 0
3.75 lgn 0
4.75 lgn 0
5.25 lgn 0
5.5 lgn 0
6.75 lgn 0
7.5 lgn 0
8.0 lgn 0
8.25 lgn 0
10.75 lgn 0
11.5 lgn 0
12.75 lgn 0
13.0 lgn 0
13.25 lgn 0
15.75 lgn 0
16.0 lgn 0
17.0 lgn 0
19.0 lgn 0
19.75 lgn 0
21.5 lgn 0
24.25 lgn 0
24.5 lgn 0
25.25 lgn 0
26.25 lgn 0
27.0 lgn 0
27.5 lgn 0
28.0 lgn 0
29.5 lgn 0
30.25 lgn 0
30.5 lgn 0
31.75 lgn 0
32.0 lgn 0
32.75 lgn 0
33.5 lgn 0
35.0 lgn 0
36.0 lgn 0
37.75 lgn 0
40.75 lgn 0
41.0 lgn 0
43.0 lgn 0
44.5 lgn 0
44.75 lgn 0
45.0 lgn 0
45.25 lgn 0
46.0 lgn 0
46.5 lgn 0
47.5 lgn 0
49.25 lgn 0
50.0 lgn 0
50.75 lgn 0
52.5 lgn 0
53.0 lgn 0
53.25 lgn 0
55.0 lgn 0
56.25 lgn 0
56.5 lgn 0
59.0 lgn 0
61.25 lgn 0
62.25 lgn 0
63.25 lgn 0
65.25 lgn 0
67.0 lgn 0
70.0 lgn 0
70.25 lgn 0
71.0 lgn 0
71.75 lgn 0
73.75 lgn 0
74.0 lgn 0
74.75 lgn 0
75.0 lgn 0
75.25 lgn 0
76.75 lgn 0
77.5 lgn 0
78.75 lgn 0
80.0 lgn 0
81.5 lgn 0
81.75 lgn 0
82.0 lgn 0
82.5 lgn 0
83.0 lgn 0
83.25 lgn 0
84.0 lgn 0
86.25 lgn 0
87.0 lgn 0
87.25 lgn 0
87.5 lgn 0
89.0 lgn 0
94.25 lgn 0
95.25 lgn 0
95.5 lgn 0
95.75 lgn 0
96.0 lgn 0
97.25 lgn 0
97.75 lgn 0
98.25 lgn 0
98.75 lgn 0
101.5 lgn 0
101.75 lgn 0
102.0 lgn 0
102.25 lgn 0
106.25 lgn 0
106.75 lgn 0
108.0 lgn 0
109.75 lgn 0
110.25 lgn 0
113.75 lgn 0
115.25 lgn 0
119.5 lgn 0
121.5 lgn 0
122.25 lgn 0
125.5 lgn 0
125.75 lgn 0
126.0 lgn 0
126.75 lgn 0
129.0 lgn 0
129.5 lgn 0
132.0 lgn 0
132.75 lgn 0
133.25 lgn 0
133.5 lgn 0
133.75 lgn 0
139.0 lgn 0
139.25 lgn 0
139.75 lgn 0
141.0 lgn 0
141.25 lgn 0
141.75 lgn 0
142.25 lgn 0
143.5 lgn 0
144.25 lgn 0
144.5 lgn 0
145.5 lgn 0
148.0 lgn 0
149.5 lgn 0
149.75 lgn 0
150.0 lgn 0
150.75 lgn 0
152.25 lgn 0
155.25 lgn 0
156.5 lgn 0
157.0 lgn 0
159.5 lgn 0
160.0 lgn 0
161.5 lgn 0
162.0 lgn 0
163.25 lgn 0
165.0 lgn 0
166.0 lgn 0
167.0 lgn 0
170.5 lgn 0
171.5 lgn 0
172.0 lgn 0
174.5 lgn 0
175.5 lgn 0
176.5 lgn 0
176.75 lgn 0
178.75 lgn 0
179.5 lgn 0
180.0 lgn 0
181.25 lgn 0
181.5 lgn 0
182.25 lgn 0
182.5 lgn 0
183.5 lgn 0
186.75 lgn 0
188.0 lgn 0
188.75 lgn 0
189.25 lgn 0
189.5 lgn 0
190.0 lgn 0
191.75 lgn 0
192.25 lgn 0
194.75 lgn 0
195.0 lgn 0
195.75 lgn 0
196.0 lgn 0
196.25 lgn 0
196.75 lgn 0
197.0 lgn 0
199.25 lgn 0
200.25 lgn 0
200.75 lgn 0
202.25 lgn 0
202.5 lgn 0
204.25 lgn 0
205.0 lgn 0
206.0 lgn 0
206.5 lgn 0
206.75 lgn 0
208.25 lgn 0
209.25 lgn 0
211.0 lgn 0
211.75 lgn 0
212.0 lgn 0
212.25 lgn 0
213.25 lgn 0
213.5 lgn 0
213.75 lgn 0
214.0 lgn 0
215.5 lgn 0
215.75 lgn 0
217.25 lgn 0
217.5 lgn 0
219.5 lgn 0
220.0 lgn 0
220.5 lgn 0
221.5 lgn 0
223.75 lgn 0
224.25 lgn 0
224.5 lgn 0
226.5 lgn 0
226.75 lgn 0
227.0 lgn 0
227.5 lgn 0
227.75 lgn 0
228.25 lgn 0
229.75 lgn 0
230.0 lgn 0
231.0 lgn 0
232.0 lgn 0
232.25 lgn 0
233.0 lgn 0
234.75 lgn 0
236.75 lgn 0
237.25 lgn 0
237.5 lgn 0
237.75 lgn 0
240.0 lgn 0
241.25 lgn 0
244.0 lgn 0
244.25 lgn 0
244.5 lgn 0
245.25 lgn 0
247.75 lgn 0
248.25 lgn 0
249.0 lgn 0
249.25 lgn 0
250.25 lgn 0
250.5 lgn 0
253.75 lgn 0
255.25 lgn 0
255.5 lgn 0
257.75 lgn 0
258.25 lgn 0
259.5 lgn 0
260.25 lgn 0
260.5 lgn 0
261.0 lgn 0
262.25 lgn 0
262.75 lgn 0
264.5 lgn 0
265.5 lgn 0
266.25 lgn 0
269.75 lgn 0
270.25 lgn 0
270.5 lgn 0
271.0 lgn 0
272.0 lgn 0
273.5 lgn 0
274.25 lgn 0
274.5 lgn 0
277.5 lgn 0
277.75 lgn 0
278.0 lgn 0
280.5 lgn 0
280.75 lgn 0
281.25 lgn 0
282.5 lgn 0
284.25 lgn 0
285.75 lgn 0
286.0 lgn 0
289.75 lgn 0
290.75 lgn 0
292.0 lgn 0
294.5 lgn 0
294.75 lgn 0
295.25 lgn 0
295.5 lgn 0
297.0 lgn 0
298.75 lgn 0
299.25 lgn 0
299.5 lgn 0
299.75 lgn 0
