timestamps population node_ids
0.5 lgn 0
2.0 lgn 0
2.5 lgn 0
2.75 lgn 0
3.5 lgn 0
3.75 lgn 0
4.0 lgn 0
4.25 lgn 0
4.75 lgn 0
5.0 lgn 0
5.5 lgn 0
6.25 lgn 0
7.0 lgn 0
7.75 lgn 0
10.75 lgn 0
12.5 lgn 0
13.75 lgn 0
16.25 lgn 0
16.75 lgn 0
17.5 lgn 0
18.5 lgn 0
20.5 lgn 0
21.25 lgn 0
21.75 lgn 0
22.75 lgn 0
24.0 lgn 0
25.0 lgn 0
25.5 lgn 0
27.25 lgn 0
28.25 lgn 0
28.75 lgn 0
29.75 lgn 0
31.25 lgn 0
31.75 lgn 0
33.25 lgn 0
34.25 lgn 0
34.5 lgn 0
35.0 lgn 0
35.25 lgn 0
36.25 lgn 0
36.5 lgn 0
38.75 lgn 0
39.5 lgn 0
40.25 lgn 0
42.0 lgn 0
42.75 lgn 0
43.0 lgn 0
43.25 lgn 0
44.25 lgn 0
45.0 lgn 0
46.25 lgn 0
47.5 lgn 0
48.5 lgn 0
51.75 lgn 0
52.5 lgn 0
52.75 lgn 0
55.5 lgn 0
55.75 lgn 0
56.0 lgn 0
56.5 lgn 0
57.25 lgn 0
57.5 lgn 0
58.25 lgn 0
58.75 lgn 0
59.25 lgn 0
59.75 lgn 0
60.0 lgn 0
62.0 lgn 0
63.25 lgn 0
66.0 lgn 0
67.25 lgn 0
68.5 lgn 0
69.0 lgn 0
70.5 lgn 0
71.0 lgn 0
71.25 lgn 0
71.5 lgn 0
72.0 lgn 0
73.75 lgn 0
74.0 lgn 0
74.75 lgn 0
75.0 lgn 0
76.0 lgn 0
76.25 lgn 0
76.5 lgn 0
77.25 lgn 0
77.5 lgn 0
77.75 lgn 0
81.25 lgn 0
82.25 lgn 0
83.75 lgn 0
84.5 lgn 0
84.75 lgn 0
86.25 lgn 0
87.25 lgn 0
88.25 lgn 0
89.5 lgn 0
90.25 lgn 0
92.25 lgn 0
96.5 lgn 0
97.0 lgn 0
97.75 lgn 0
99.25 lgn 0
99.5 lgn 0
99.75 lgn 0
100.25 lgn 0
101.5 lgn 0
101.75 lgn 0
103.0 lgn 0
105.0 lgn 0
105.25 lgn 0
106.0 lgn 0
108.25 lgn 0
111.5 lgn 0
112.0 lgn 0
113.0 lgn 0
114.75 lgn 0
115.75 lgn 0
116.25 lgn 0
116.5 lgn 0
117.0 lgn 0
117.5 lgn 0
118.25 lgn 0
121.75 lgn 0
122.25 lgn 0
124.25 lgn 0
124.75 lgn 0
125.5 lgn 0
128.0 lgn 0
128.25 lgn 0
128.5 lgn 0
129.25 lgn 0
130.0 lgn 0
133.0 lgn 0
133.25 lgn 0
133.75 lgn 0
134.0 lgn 0
134.25 lgn 0
135.25 lgn 0
136.0 lgn 0
136.5 lgn 0
136.75 lgn 0
137.0 lgn 0
137.75 lgn 0
140.25 lgn 0
143.25 lgn 0
143.75 lgn 0
144.25 lgn 0
144.75 lgn 0
145.25 lgn 0
145.5 lgn 0
147.0 lgn 0
149.0 lgn 0
151.0 lgn 0
151.25 lgn 0
152.0 lgn 0
152.25 lgn 0
152.5 lgn 0
153.5 lgn 0
153.75 lgn 0
154.25 lgn 0
154.75 lgn 0
156.0 lgn 0
156.75 lgn 0
159.5 lgn 0
159.75 lgn 0
160.0 lgn 0
160.75 lgn 0
161.0 lgn 0
161.25 lgn 0
162.0 lgn 0
164.75 lgn 0
165.0 lgn 0
165.75 lgn 0
166.75 lgn 0
167.0 lgn 0
167.25 lgn 0
167.5 lgn 0
167.75 lgn 0
169.0 lgn 0
169.75 lgn 0
170.5 lgn 0
171.75 lgn 0
172.75 lgn 0
173.5 lgn 0
175.5 lgn 0
175.75 lgn 0
176.0 lgn 0
177.25 lgn 0
179.25 lgn 0
180.75 lgn 0
181.25 lgn 0
181.5 lgn 0
183.25 lgn 0
186.0 lgn 0
187.25 lgn 0
187.75 lgn 0
188.75 lgn 0
189.0 lgn 0
190.75 lgn 0
192.5 lgn 0
193.0 lgn 0
196.25 lgn 0
197.25 lgn 0
197.5 lgn 0
198.75 lgn 0
201.25 lgn 0
201.75 lgn 0
202.25 lgn 0
205.75 lgn 0
208.0 lgn 0
209.0 lgn 0
209.5 lgn 0
211.0 lgn 0
211.25 lgn 0
211.75 lgn 0
212.0 lgn 0
212.75 lgn 0
213.25 lgn 0
214.0 lgn 0
214.75 lgn 0
215.75 lgn 0
216.25 lgn 0
217.25 lgn 0
217.75 lgn 0
218.75 lgn 0
219.0 lgn 0
219.75 lgn 0
220.0 lgn 0
220.75 lgn 0
222.0 lgn 0
222.75 lgn 0
223.0 lgn 0
223.5 lgn 0
225.75 lgn 0
226.0 lgn 0
226.75 lgn 0
227.25 lgn 0
228.0 lgn 0
228.5 lgn 0
230.75 lgn 0
233.25 lgn 0
234.0 lgn 0
234.75 lgn 0
235.0 lgn 0
237.0 lgn 0
237.25 lgn 0
239.75 lgn 0
240.75 lgn 0
241.0 lgn 0
241.25 lgn 0
242.25 lgn 0
242.75 lgn 0
245.75 lgn 0
246.5 lgn 0
247.75 lgn 0
248.5 lgn 0
250.75 lgn 0
251.25 lgn 0
251.75 lgn 0
253.25 lgn 0
253.5 lgn 0
253.75 lgn 0
254.0 lgn 0
254.75 lgn 0
255.0 lgn 0
257.25 lgn 0
257.75 lgn 0
259.0 lgn 0
259.25 lgn 0
261.0 lgn 0
261.5 lgn 0
262.5 lgn 0
264.5 lgn 0
264.75 lgn 0
265.0 lgn 0
268.25 lgn 0
270.75 lgn 0
273.75 lgn 0
274.75 lgn 0
275.0 lgn 0
275.25 lgn 0
275.75 lgn 0
276.75 lgn 0
277.5 lgn 0
278.5 lgn 0
278.75 lgn 0
279.75 lgn 0
281.0 lgn 0
282.25 lgn 0
282.75 lgn 0
283.5 lgn 0
284.0 lgn 0
286.5 lgn 0
290.5 lgn 0
290.75 lgn 0
291.25 lgn 0
292.5 lgn 0
292.75 lgn 0
296.5 lgn 0
296.75 lgn 0
297.5 lgn 0
299.25 lgn 0
299.5 lgn 0
301.25 lgn 0
301.5 lgn 0
303.5 lgn 0
304.0 lgn 0
304.5 lgn 0
306.25 lgn 0
306.5 lgn 0
308.5 lgn 0
310.0 lgn 0
310.5 lgn 0
311.25 lgn 0
313.5 lgn 0
314.5 lgn 0
314.75 lgn 0
315.25 lgn 0
318.0 lgn 0
319.25 lgn 0
323.25 lgn 0
326.0 lgn 0
327.75 lgn 0
328.5 lgn 0
330.5 lgn 0
330.75 lgn 0
332.75 lgn 0
333.5 lgn 0
334.75 lgn 0
336.5 lgn 0
337.75 lgn 0
339.0 lgn 0
339.25 lgn 0
340.5 lgn 0
340.75 lgn 0
341.75 lgn 0
342.25 lgn 0
344.0 lgn 0
345.5 lgn 0
346.25 lgn 0
347.25 lgn 0
349.25 lgn 0
349.75 lgn 0
350.25 lgn 0
351.0 lgn 0
351.75 lgn 0
352.25 lgn 0
353.75 lgn 0
357.25 lgn 0
358.75 lgn 0
359.5 lgn 0
360.5 lgn 0
361.5 lgn 0
365.0 lgn 0
367.75 lgn 0
368.5 lgn 0
368.75 lgn 0
369.0 lgn 0
373.5 lgn 0
373.75 lgn 0
376.0 lgn 0
376.25 lgn 0
376.5 lgn 0
377.5 lgn 0
378.75 lgn 0
379.5 lgn 0
380.75 lgn 0
381.0 lgn 0
381.75 lgn 0
384.75 lgn 0
386.5 lgn 0
387.0 lgn 0
388.75 lgn 0
390.0 lgn 0
390.5 lgn 0
391.25 lgn 0
391.5 lgn 0
393.0 lgn 0
393.75 lgn 0
394.75 lgn 0
395.75 lgn 0
396.75 lgn 0
397.25 lgn 0
397.75 lgn 0
398.5 lgn 0
399.0 lgn 0
400.75 lgn 0
403.0 lgn 0
403.25 lgn 0
403.75 lgn 0
405.0 lgn 0
405.75 lgn 0
407.25 lgn 0
407.75 lgn 0
408.0 lgn 0
410.5 lgn 0
411.5 lgn 0
412.0 lgn 0
412.25 lgn 0
412.75 lgn 0
413.0 lgn 0
413.5 lgn 0
413.75 lgn 0
415.0 lgn 0
415.25 lgn 0
415.75 lgn 0
416.75 lgn 0
417.25 lgn 0
418.75 lgn 0
420.0 lgn 0
420.25 lgn 0
422.75 lgn 0
423.25 lgn 0
424.0 lgn 0
425.5 lgn 0
426.0 lgn 0
426.5 lgn 0
427.5 lgn 0
428.75 lgn 0
429.0 lgn 0
430.25 lgn 0
430.75 lgn 0
433.5 lgn 0
434.25 lgn 0
435.0 lgn 0
435.25 lgn 0
437.25 lgn 0
437.75 lgn 0
438.0 lgn 0
439.25 lgn 0
439.5 lgn 0
439.75 lgn 0
440.5 lgn 0
441.25 lgn 0
442.0 lgn 0
442.25 lgn 0
442.5 lgn 0
445.0 lgn 0
445.25 lgn 0
446.5 lgn 0
449.75 lgn 0
450.0 lgn 0
452.0 lgn 0
452.25 lgn 0
452.75 lgn 0
453.25 lgn 0
454.0 lgn 0
454.75 lgn 0
456.0 lgn 0
457.75 lgn 0
458.0 lgn 0
458.25 lgn 0
462.0 lgn 0
464.5 lgn 0
466.25 lgn 0
468.5 lgn 0
472.25 lgn 0
472.5 lgn 0
472.75 lgn 0
473.25 lgn 0
474.0 lgn 0
474.25 lgn 0
475.5 lgn 0
476.5 lgn 0
476.75 lgn 0
477.5 lgn 0
478.25 lgn 0
479.0 lgn 0
480.5 lgn 0
482.25 lgn 0
483.0 lgn 0
483.25 lgn 0
484.75 lgn 0
485.0 lgn 0
485.75 lgn 0
486.5 lgn 0
486.75 lgn 0
487.0 lgn 0
489.0 lgn 0
489.5 lgn 0
490.0 lgn 0
490.5 lgn 0
490.75 lgn 0
491.25 lgn 0
492.0 lgn 0
493.0 lgn 0
493.25 lgn 0
493.75 lgn 0
494.25 lgn 0
496.0 lgn 0
496.5 lgn 0
497.0 lgn 0
497.5 lgn 0
498.25 lgn 0
498.5 lgn 0
499.25 lgn 0
499.75 lgn 0
500.25 lgn 0
500.5 lgn 0
501.0 lgn 0
503.5 lgn 0
503.75 lgn 0
504.0 lgn 0
506.0 lgn 0
506.25 lgn 0
506.75 lgn 0
507.0 lgn 0
507.25 lgn 0
508.0 lgn 0
509.0 lgn 0
509.25 lgn 0
513.25 lgn 0
514.0 lgn 0
514.75 lgn 0
515.0 lgn 0
516.75 lgn 0
518.75 lgn 0
521.25 lgn 0
521.75 lgn 0
522.0 lgn 0
522.5 lgn 0
522.75 lgn 0
525.75 lgn 0
526.25 lgn 0
527.0 lgn 0
527.25 lgn 0
527.75 lgn 0
528.0 lgn 0
529.75 lgn 0
530.25 lgn 0
530.75 lgn 0
536.75 lgn 0
537.25 lgn 0
537.5 lgn 0
538.5 lgn 0
539.25 lgn 0
539.5 lgn 0
541.0 lgn 0
542.75 lgn 0
543.0 lgn 0
543.5 lgn 0
544.5 lgn 0
546.0 lgn 0
546.5 lgn 0
546.75 lgn 0
548.0 lgn 0
549.0 lgn 0
549.75 lgn 0
550.0 lgn 0
550.25 lgn 0
550.5 lgn 0
552.5 lgn 0
554.0 lgn 0
555.0 lgn 0
555.25 lgn 0
555.5 lgn 0
556.5 lgn 0
557.0 lgn 0
558.0 lgn 0
558.75 lgn 0
560.25 lgn 0
562.0 lgn 0
563.5 lgn 0
566.5 lgn 0
567.0 lgn 0
567.5 lgn 0
567.75 lgn 0
568.0 lgn 0
568.75 lgn 0
569.75 lgn 0
570.25 lgn 0
571.5 lgn 0
571.75 lgn 0
572.0 lgn 0
572.25 lgn 0
573.25 lgn 0
574.5 lgn 0
575.25 lgn 0
577.5 lgn 0
578.25 lgn 0
579.0 lgn 0
579.25 lgn 0
579.5 lgn 0
580.0 lgn 0
580.25 lgn 0
582.5 lgn 0
582.75 lgn 0
584.75 lgn 0
585.0 lgn 0
585.25 lgn 0
587.0 lgn 0
589.0 lgn 0
590.25 lgn 0
590.5 lgn 0
591.25 lgn 0
592.25 lgn 0
593.5 lgn 0
595.75 lgn 0
597.0 lgn 0
597.25 lgn 0
600.5 lgn 0
601.25 lgn 0
601.5 lgn 0
601.75 lgn 0
602.0 lgn 0
603.5 lgn 0
604.0 lgn 0
606.0 lgn 0
606.25 lgn 0
606.75 lgn 0
607.25 lgn 0
608.0 lgn 0
608.5 lgn 0
610.5 lgn 0
610.75 lgn 0
611.25 lgn 0
611.5 lgn 0
615.0 lgn 0
616.25 lgn 0
617.5 lgn 0
618.5 lgn 0
618.75 lgn 0
619.75 lgn 0
621.0 lgn 0
622.25 lgn 0
623.0 lgn 0
623.25 lgn 0
623.5 lgn 0
623.75 lgn 0
624.25 lgn 0
624.5 lgn 0
624.75 lgn 0
627.0 lgn 0
628.0 lgn 0
629.5 lgn 0
629.75 lgn 0
632.25 lgn 0
633.0 lgn 0
635.0 lgn 0
636.0 lgn 0
636.75 lgn 0
637.0 lgn 0
637.75 lgn 0
639.75 lgn 0
642.25 lgn 0
642.5 lgn 0
642.75 lgn 0
643.25 lgn 0
644.0 lgn 0
645.25 lgn 0
646.0 lgn 0
646.25 lgn 0
646.5 lgn 0
646.75 lgn 0
648.25 lgn 0
648.75 lgn 0
649.25 lgn 0
649.5 lgn 0
649.75 lgn 0
650.5 lgn 0
650.75 lgn 0
652.25 lgn 0
652.75 lgn 0
654.0 lgn 0
655.25 lgn 0
655.5 lgn 0
656.25 lgn 0
657.0 lgn 0
658.0 lgn 0
664.25 lgn 0
665.75 lgn 0
667.0 lgn 0
668.0 lgn 0
668.75 lgn 0
671.75 lgn 0
672.5 lgn 0
675.25 lgn 0
675.5 lgn 0
676.0 lgn 0
676.25 lgn 0
678.25 lgn 0
679.75 lgn 0
680.75 lgn 0
681.75 lgn 0
682.5 lgn 0
683.0 lgn 0
683.25 lgn 0
683.75 lgn 0
685.0 lgn 0
685.5 lgn 0
685.75 lgn 0
686.0 lgn 0
