timestamps population node_ids
0.5 lgn 0
1.25 lgn 0
1.5 lgn 0
2.0 lgn 0
2.5 lgn 0
3.75 lgn 0
6.0 lgn 0
8.0 lgn 0
9.5 lgn 0
10.75 lgn 0
11.25 lgn 0
12.25 lgn 0
12.5 lgn 0
14.75 lgn 0
15.25 lgn 0
15.75 lgn 0
16.75 lgn 0
17.0 lgn 0
17.25 lgn 0
20.25 lgn 0
20.5 lgn 0
21.75 lgn 0
23.5 lgn 0
25.25 lgn 0
25.5 lgn 0
26.5 lgn 0
27.75 lgn 0
28.75 lgn 0
30.75 lgn 0
31.25 lgn 0
31.5 lgn 0
34.75 lgn 0
36.5 lgn 0
38.5 lgn 0
38.75 lgn 0
39.0 lgn 0
40.5 lgn 0
41.0 lgn 0
42.5 lgn 0
43.5 lgn 0
44.5 lgn 0
44.75 lgn 0
45.25 lgn 0
47.5 lgn 0
47.75 lgn 0
48.0 lgn 0
48.75 lgn 0
49.25 lgn 0
49.5 lgn 0
49.75 lgn 0
50.0 lgn 0
50.25 lgn 0
50.75 lgn 0
52.0 lgn 0
52.25 lgn 0
53.0 lgn 0
54.0 lgn 0
54.25 lgn 0
55.0 lgn 0
55.25 lgn 0
55.5 lgn 0
59.0 lgn 0
60.25 lgn 0
60.75 lgn 0
61.5 lgn 0
62.0 lgn 0
65.0 lgn 0
65.5 lgn 0
66.25 lgn 0
67.5 lgn 0
68.25 lgn 0
68.5 lgn 0
69.0 lgn 0
69.25 lgn 0
70.25 lgn 0
70.75 lgn 0
72.0 lgn 0
74.0 lgn 0
75.75 lgn 0
76.25 lgn 0
76.75 lgn 0
77.25 lgn 0
78.5 lgn 0
79.25 lgn 0
79.5 lgn 0
80.75 lgn 0
81.5 lgn 0
82.0 lgn 0
82.75 lgn 0
83.25 lgn 0
84.25 lgn 0
84.75 lgn 0
85.75 lgn 0
87.0 lgn 0
87.25 lgn 0
88.75 lgn 0
89.25 lgn 0
90.0 lgn 0
93.0 lgn 0
94.5 lgn 0
95.25 lgn 0
95.75 lgn 0
100.0 lgn 0
101.75 lgn 0
102.75 lgn 0
103.5 lgn 0
103.75 lgn 0
105.0 lgn 0
105.25 lgn 0
105.5 lgn 0
105.75 lgn 0
106.5 lgn 0
107.25 lgn 0
108.0 lgn 0
108.25 lgn 0
108.5 lgn 0
112.25 lgn 0
113.0 lgn 0
113.75 lgn 0
115.0 lgn 0
116.0 lgn 0
117.0 lgn 0
119.25 lgn 0
119.75 lgn 0
120.25 lgn 0
120.5 lgn 0
121.25 lgn 0
122.5 lgn 0
123.25 lgn 0
124.25 lgn 0
125.0 lgn 0
125.25 lgn 0
125.75 lgn 0
126.25 lgn 0
127.5 lgn 0
128.25 lgn 0
128.5 lgn 0
128.75 lgn 0
129.0 lgn 0
129.25 lgn 0
131.0 lgn 0
131.25 lgn 0
132.25 lgn 0
132.75 lgn 0
133.0 lgn 0
135.0 lgn 0
135.75 lgn 0
137.25 lgn 0
138.0 lgn 0
138.25 lgn 0
138.5 lgn 0
138.75 lgn 0
139.25 lgn 0
140.0 lgn 0
140.75 lgn 0
141.5 lgn 0
141.75 lgn 0
142.0 lgn 0
143.5 lgn 0
145.5 lgn 0
146.0 lgn 0
146.75 lgn 0
147.25 lgn 0
148.25 lgn 0
148.75 lgn 0
150.75 lgn 0
153.0 lgn 0
153.5 lgn 0
154.0 lgn 0
155.5 lgn 0
157.0 lgn 0
157.75 lgn 0
160.0 lgn 0
161.0 lgn 0
163.75 lgn 0
165.75 lgn 0
166.5 lgn 0
167.75 lgn 0
168.25 lgn 0
169.0 lgn 0
169.75 lgn 0
170.25 lgn 0
171.0 lgn 0
171.25 lgn 0
172.0 lgn 0
172.5 lgn 0
172.75 lgn 0
173.25 lgn 0
173.75 lgn 0
175.75 lgn 0
176.25 lgn 0
178.0 lgn 0
180.75 lgn 0
182.75 lgn 0
183.0 lgn 0
183.5 lgn 0
185.75 lgn 0
186.25 lgn 0
186.5 lgn 0
187.75 lgn 0
188.25 lgn 0
190.0 lgn 0
190.25 lgn 0
190.75 lgn 0
193.25 lgn 0
194.25 lgn 0
198.5 lgn 0
199.5 lgn 0
200.5 lgn 0
203.75 lgn 0
204.75 lgn 0
205.75 lgn 0
206.25 lgn 0
206.75 lgn 0
207.25 lgn 0
207.5 lgn 0
209.75 lgn 0
210.75 lgn 0
211.0 lgn 0
211.25 lgn 0
212.0 lgn 0
212.25 lgn 0
213.25 lgn 0
213.5 lgn 0
214.75 lgn 0
215.5 lgn 0
215.75 lgn 0
216.5 lgn 0
217.0 lgn 0
217.5 lgn 0
219.25 lgn 0
219.5 lgn 0
219.75 lgn 0
220.0 lgn 0
221.0 lgn 0
221.25 lgn 0
221.5 lgn 0
221.75 lgn 0
222.0 lgn 0
222.5 lgn 0
222.75 lgn 0
223.0 lgn 0
223.5 lgn 0
223.75 lgn 0
224.0 lgn 0
225.0 lgn 0
227.25 lgn 0
227.5 lgn 0
227.75 lgn 0
228.5 lgn 0
228.75 lgn 0
229.0 lgn 0
231.25 lgn 0
232.75 lgn 0
233.25 lgn 0
234.25 lgn 0
234.5 lgn 0
235.25 lgn 0
237.25 lgn 0
238.25 lgn 0
239.0 lgn 0
239.75 lgn 0
240.25 lgn 0
241.25 lgn 0
241.5 lgn 0
241.75 lgn 0
242.25 lgn 0
243.0 lgn 0
243.5 lgn 0
