timestamps population node_ids
0.75 lgn 0
1.25 lgn 0
2.5 lgn 0
3.25 lgn 0
4.0 lgn 0
5.5 lgn 0
6.25 lgn 0
6.75 lgn 0
11.0 lgn 0
14.0 lgn 0
14.25 lgn 0
16.25 lgn 0
16.5 lgn 0
17.25 lgn 0
18.5 lgn 0
19.75 lgn 0
21.0 lgn 0
22.25 lgn 0
24.0 lgn 0
24.75 lgn 0
25.25 lgn 0
25.5 lgn 0
26.0 lgn 0
30.5 lgn 0
30.75 lgn 0
31.0 lgn 0
32.0 lgn 0
32.5 lgn 0
32.75 lgn 0
33.75 lgn 0
35.75 lgn 0
40.5 lgn 0
43.75 lgn 0
44.0 lgn 0
46.0 lgn 0
46.75 lgn 0
47.75 lgn 0
52.5 lgn 0
52.75 lgn 0
53.0 lgn 0
53.5 lgn 0
53.75 lgn 0
55.0 lgn 0
55.25 lgn 0
56.25 lgn 0
58.0 lgn 0
59.75 lgn 0
60.25 lgn 0
60.5 lgn 0
64.25 lgn 0
65.75 lgn 0
66.25 lgn 0
66.75 lgn 0
68.5 lgn 0
69.0 lgn 0
74.75 lgn 0
75.25 lgn 0
76.0 lgn 0
76.25 lgn 0
76.75 lgn 0
77.0 lgn 0
78.5 lgn 0
81.5 lgn 0
83.25 lgn 0
84.5 lgn 0
84.75 lgn 0
85.75 lgn 0
86.0 lgn 0
86.5 lgn 0
87.5 lgn 0
87.75 lgn 0
89.0 lgn 0
90.0 lgn 0
91.25 lgn 0
91.5 lgn 0
95.75 lgn 0
97.0 lgn 0
97.25 lgn 0
98.5 lgn 0
101.0 lgn 0
101.75 lgn 0
105.0 lgn 0
105.25 lgn 0
106.5 lgn 0
106.75 lgn 0
107.5 lgn 0
108.25 lgn 0
112.0 lgn 0
112.5 lgn 0
112.75 lgn 0
114.25 lgn 0
115.5 lgn 0
116.75 lgn 0
119.0 lgn 0
119.25 lgn 0
120.75 lgn 0
122.0 lgn 0
122.5 lgn 0
123.25 lgn 0
123.5 lgn 0
124.25 lgn 0
126.5 lgn 0
127.75 lgn 0
129.5 lgn 0
130.25 lgn 0
130.75 lgn 0
131.75 lgn 0
132.0 lgn 0
133.0 lgn 0
134.25 lgn 0
134.5 lgn 0
135.25 lgn 0
135.5 lgn 0
136.5 lgn 0
136.75 lgn 0
137.0 lgn 0
138.0 lgn 0
138.75 lgn 0
139.0 lgn 0
140.5 lgn 0
