timestamps population node_ids
0.5 lgn 0
2.75 lgn 0
3.75 lgn 0
4.75 lgn 0
6.0 lgn 0
7.0 lgn 0
8.5 lgn 0
9.75 lgn 0
10.75 lgn 0
11.0 lgn 0
11.5 lgn 0
12.75 lgn 0
13.75 lgn 0
14.0 lgn 0
15.0 lgn 0
16.5 lgn 0
17.5 lgn 0
18.5 lgn 0
19.25 lgn 0
19.75 lgn 0
21.75 lgn 0
22.5 lgn 0
22.75 lgn 0
25.0 lgn 0
26.25 lgn 0
27.25 lgn 0
27.5 lgn 0
28.75 lgn 0
30.5 lgn 0
31.0 lgn 0
31.75 lgn 0
34.0 lgn 0
35.75 lgn 0
36.5 lgn 0
38.0 lgn 0
38.25 lgn 0
38.5 lgn 0
40.25 lgn 0
40.5 lgn 0
41.5 lgn 0
42.25 lgn 0
45.5 lgn 0
46.75 lgn 0
47.0 lgn 0
48.0 lgn 0
48.75 lgn 0
49.0 lgn 0
51.0 lgn 0
52.25 lgn 0
52.5 lgn 0
54.25 lgn 0
55.75 lgn 0
56.0 lgn 0
56.5 lgn 0
57.0 lgn 0
59.75 lgn 0
60.0 lgn 0
61.75 lgn 0
65.75 lgn 0
67.75 lgn 0
68.0 lgn 0
69.0 lgn 0
69.25 lgn 0
71.25 lgn 0
72.0 lgn 0
72.25 lgn 0
72.5 lgn 0
73.5 lgn 0
73.75 lgn 0
78.0 lgn 0
78.5 lgn 0
79.25 lgn 0
79.5 lgn 0
80.0 lgn 0
81.0 lgn 0
81.25 lgn 0
81.75 lgn 0
83.0 lgn 0
83.5 lgn 0
86.5 lgn 0
89.0 lgn 0
89.25 lgn 0
91.75 lgn 0
92.5 lgn 0
93.75 lgn 0
94.0 lgn 0
94.75 lgn 0
96.0 lgn 0
96.75 lgn 0
97.0 lgn 0
99.5 lgn 0
99.75 lgn 0
100.5 lgn 0
101.25 lgn 0
103.5 lgn 0
105.25 lgn 0
105.5 lgn 0
106.5 lgn 0
108.25 lgn 0
108.5 lgn 0
109.5 lgn 0
109.75 lgn 0
111.0 lgn 0
111.25 lgn 0
112.5 lgn 0
113.25 lgn 0
114.5 lgn 0
115.5 lgn 0
115.75 lgn 0
116.75 lgn 0
118.25 lgn 0
118.5 lgn 0
120.25 lgn 0
120.5 lgn 0
121.25 lgn 0
122.75 lgn 0
123.0 lgn 0
123.75 lgn 0
124.0 lgn 0
126.5 lgn 0
127.0 lgn 0
127.25 lgn 0
127.5 lgn 0
127.75 lgn 0
128.25 lgn 0
129.75 lgn 0
130.25 lgn 0
130.75 lgn 0
131.0 lgn 0
131.75 lgn 0
132.25 lgn 0
132.75 lgn 0
134.75 lgn 0
135.5 lgn 0
136.0 lgn 0
136.25 lgn 0
137.75 lgn 0
141.0 lgn 0
141.75 lgn 0
144.5 lgn 0
144.75 lgn 0
146.0 lgn 0
147.0 lgn 0
147.25 lgn 0
147.5 lgn 0
148.0 lgn 0
148.25 lgn 0
148.5 lgn 0
148.75 lgn 0
149.75 lgn 0
150.0 lgn 0
150.5 lgn 0
150.75 lgn 0
151.75 lgn 0
152.0 lgn 0
155.0 lgn 0
157.0 lgn 0
158.0 lgn 0
159.25 lgn 0
160.0 lgn 0
161.0 lgn 0
162.0 lgn 0
163.25 lgn 0
164.0 lgn 0
164.25 lgn 0
167.0 lgn 0
172.25 lgn 0
173.0 lgn 0
173.25 lgn 0
175.25 lgn 0
175.75 lgn 0
176.75 lgn 0
177.75 lgn 0
178.0 lgn 0
178.75 lgn 0
179.75 lgn 0
181.25 lgn 0
182.5 lgn 0
183.0 lgn 0
183.25 lgn 0
184.25 lgn 0
184.75 lgn 0
185.0 lgn 0
186.75 lgn 0
187.75 lgn 0
188.5 lgn 0
190.0 lgn 0
191.5 lgn 0
191.75 lgn 0
192.5 lgn 0
196.5 lgn 0
198.0 lgn 0
199.0 lgn 0
200.0 lgn 0
200.25 lgn 0
201.5 lgn 0
203.25 lgn 0
205.75 lgn 0
206.25 lgn 0
207.0 lgn 0
208.0 lgn 0
208.75 lgn 0
209.25 lgn 0
210.0 lgn 0
210.25 lgn 0
211.25 lgn 0
212.0 lgn 0
213.5 lgn 0
214.0 lgn 0
215.75 lgn 0
217.5 lgn 0
219.0 lgn 0
221.25 lgn 0
223.5 lgn 0
225.25 lgn 0
225.5 lgn 0
225.75 lgn 0
228.5 lgn 0
229.0 lgn 0
233.0 lgn 0
233.25 lgn 0
234.5 lgn 0
236.5 lgn 0
236.75 lgn 0
238.0 lgn 0
239.0 lgn 0
243.0 lgn 0
243.25 lgn 0
243.75 lgn 0
244.25 lgn 0
245.25 lgn 0
245.5 lgn 0
246.0 lgn 0
247.75 lgn 0
250.25 lgn 0
251.25 lgn 0
