timestamps population node_ids
1.75 lgn 0
2.0 lgn 0
2.25 lgn 0
3.0 lgn 0
4.25 lgn 0
6.5 lgn 0
9.25 lgn 0
10.25 lgn 0
10.5 lgn 0
11.0 lgn 0
11.5 lgn 0
12.25 lgn 0
12.5 lgn 0
13.0 lgn 0
13.25 lgn 0
13.75 lgn 0
14.25 lgn 0
17.25 lgn 0
17.5 lgn 0
18.0 lgn 0
18.75 lgn 0
21.0 lgn 0
22.5 lgn 0
24.75 lgn 0
25.75 lgn 0
26.5 lgn 0
27.5 lgn 0
29.75 lgn 0
32.0 lgn 0
32.75 lgn 0
33.25 lgn 0
35.25 lgn 0
35.5 lgn 0
36.5 lgn 0
37.25 lgn 0
37.5 lgn 0
39.0 lgn 0
39.5 lgn 0
39.75 lgn 0
40.5 lgn 0
41.75 lgn 0
42.25 lgn 0
44.25 lgn 0
44.5 lgn 0
45.75 lgn 0
46.5 lgn 0
47.25 lgn 0
49.0 lgn 0
49.5 lgn 0
50.25 lgn 0
51.75 lgn 0
52.75 lgn 0
53.75 lgn 0
54.0 lgn 0
54.75 lgn 0
56.0 lgn 0
58.5 lgn 0
59.0 lgn 0
59.75 lgn 0
60.0 lgn 0
60.25 lgn 0
60.75 lgn 0
61.0 lgn 0
61.25 lgn 0
61.5 lgn 0
62.25 lgn 0
62.75 lgn 0
63.0 lgn 0
64.25 lgn 0
65.5 lgn 0
66.5 lgn 0
66.75 lgn 0
67.5 lgn 0
69.5 lgn 0
69.75 lgn 0
70.0 lgn 0
70.25 lgn 0
71.25 lgn 0
71.5 lgn 0
72.0 lgn 0
72.25 lgn 0
72.5 lgn 0
73.5 lgn 0
75.25 lgn 0
76.0 lgn 0
76.5 lgn 0
78.0 lgn 0
80.25 lgn 0
80.75 lgn 0
81.5 lgn 0
82.0 lgn 0
83.25 lgn 0
83.5 lgn 0
84.75 lgn 0
85.25 lgn 0
85.75 lgn 0
86.0 lgn 0
86.25 lgn 0
87.25 lgn 0
88.25 lgn 0
