timestamps population node_ids
1.5 lgn 0
2.5 lgn 0
4.75 lgn 0
5.25 lgn 0
8.25 lgn 0
9.5 lgn 0
11.0 lgn 0
11.25 lgn 0
12.0 lgn 0
12.25 lgn 0
13.0 lgn 0
13.25 lgn 0
13.5 lgn 0
15.0 lgn 0
15.25 lgn 0
15.75 lgn 0
16.75 lgn 0
17.5 lgn 0
18.0 lgn 0
18.5 lgn 0
19.25 lgn 0
19.5 lgn 0
19.75 lgn 0
21.25 lgn 0
21.5 lgn 0
23.0 lgn 0
24.75 lgn 0
25.75 lgn 0
26.0 lgn 0
27.25 lgn 0
29.0 lgn 0
29.25 lgn 0
32.5 lgn 0
33.0 lgn 0
34.5 lgn 0
34.75 lgn 0
36.5 lgn 0
36.75 lgn 0
38.0 lgn 0
40.5 lgn 0
41.25 lgn 0
41.5 lgn 0
41.75 lgn 0
42.0 lgn 0
42.25 lgn 0
42.5 lgn 0
42.75 lgn 0
45.0 lgn 0
49.75 lgn 0
52.5 lgn 0
53.25 lgn 0
53.5 lgn 0
53.75 lgn 0
55.25 lgn 0
56.0 lgn 0
56.5 lgn 0
57.0 lgn 0
57.75 lgn 0
58.0 lgn 0
59.5 lgn 0
59.75 lgn 0
60.0 lgn 0
60.5 lgn 0
61.75 lgn 0
62.0 lgn 0
66.0 lgn 0
67.75 lgn 0
69.0 lgn 0
69.75 lgn 0
71.25 lgn 0
72.75 lgn 0
74.25 lgn 0
74.5 lgn 0
74.75 lgn 0
75.25 lgn 0
75.5 lgn 0
78.5 lgn 0
78.75 lgn 0
81.0 lgn 0
81.5 lgn 0
85.75 lgn 0
86.0 lgn 0
86.5 lgn 0
87.25 lgn 0
88.75 lgn 0
91.5 lgn 0
92.0 lgn 0
92.25 lgn 0
93.75 lgn 0
94.25 lgn 0
95.5 lgn 0
96.25 lgn 0
97.0 lgn 0
97.75 lgn 0
98.0 lgn 0
99.0 lgn 0
99.5 lgn 0
101.5 lgn 0
102.0 lgn 0
102.25 lgn 0
102.5 lgn 0
105.5 lgn 0
106.75 lgn 0
107.5 lgn 0
107.75 lgn 0
108.25 lgn 0
109.0 lgn 0
109.5 lgn 0
110.0 lgn 0
110.25 lgn 0
111.5 lgn 0
112.5 lgn 0
114.25 lgn 0
114.5 lgn 0
116.0 lgn 0
116.25 lgn 0
116.5 lgn 0
117.75 lgn 0
118.25 lgn 0
121.75 lgn 0
124.25 lgn 0
125.5 lgn 0
126.25 lgn 0
128.25 lgn 0
129.0 lgn 0
