timestamps population node_ids
0.75 lgn 0
1.25 lgn 0
5.25 lgn 0
5.75 lgn 0
6.0 lgn 0
6.75 lgn 0
7.75 lgn 0
8.5 lgn 0
10.5 lgn 0
13.0 lgn 0
14.25 lgn 0
14.75 lgn 0
16.25 lgn 0
16.5 lgn 0
19.25 lgn 0
19.75 lgn 0
20.0 lgn 0
21.25 lgn 0
23.0 lgn 0
24.5 lgn 0
24.75 lgn 0
25.0 lgn 0
25.75 lgn 0
28.25 lgn 0
28.5 lgn 0
29.25 lgn 0
30.25 lgn 0
31.5 lgn 0
34.75 lgn 0
35.25 lgn 0
36.75 lgn 0
37.5 lgn 0
37.75 lgn 0
38.25 lgn 0
39.0 lgn 0
39.5 lgn 0
39.75 lgn 0
40.0 lgn 0
41.25 lgn 0
42.0 lgn 0
42.25 lgn 0
42.75 lgn 0
43.75 lgn 0
45.0 lgn 0
45.5 lgn 0
46.5 lgn 0
46.75 lgn 0
47.0 lgn 0
48.5 lgn 0
48.75 lgn 0
49.0 lgn 0
49.25 lgn 0
49.75 lgn 0
50.0 lgn 0
50.75 lgn 0
51.0 lgn 0
51.25 lgn 0
53.75 lgn 0
54.0 lgn 0
54.5 lgn 0
54.75 lgn 0
55.25 lgn 0
55.75 lgn 0
58.5 lgn 0
61.25 lgn 0
61.5 lgn 0
62.25 lgn 0
62.75 lgn 0
64.75 lgn 0
66.5 lgn 0
66.75 lgn 0
67.25 lgn 0
69.0 lgn 0
70.0 lgn 0
70.75 lgn 0
71.0 lgn 0
74.25 lgn 0
75.0 lgn 0
75.25 lgn 0
75.5 lgn 0
75.75 lgn 0
77.5 lgn 0
77.75 lgn 0
78.25 lgn 0
78.5 lgn 0
78.75 lgn 0
80.75 lgn 0
81.5 lgn 0
82.25 lgn 0
83.5 lgn 0
84.75 lgn 0
88.5 lgn 0
88.75 lgn 0
89.5 lgn 0
90.25 lgn 0
90.5 lgn 0
91.0 lgn 0
93.0 lgn 0
94.5 lgn 0
97.5 lgn 0
98.75 lgn 0
99.5 lgn 0
100.75 lgn 0
101.5 lgn 0
101.75 lgn 0
104.0 lgn 0
105.0 lgn 0
106.0 lgn 0
107.0 lgn 0
108.75 lgn 0
109.5 lgn 0
110.0 lgn 0
110.25 lgn 0
112.75 lgn 0
114.0 lgn 0
114.25 lgn 0
114.5 lgn 0
115.25 lgn 0
116.0 lgn 0
117.75 lgn 0
