timestamps population node_ids
1.25 lgn 0
1.75 lgn 0
4.5 lgn 0
5.75 lgn 0
6.75 lgn 0
7.25 lgn 0
7.5 lgn 0
7.75 lgn 0
8.0 lgn 0
8.5 lgn 0
9.25 lgn 0
12.25 lgn 0
13.25 lgn 0
14.25 lgn 0
15.0 lgn 0
15.5 lgn 0
16.0 lgn 0
16.75 lgn 0
17.75 lgn 0
20.0 lgn 0
20.25 lgn 0
20.5 lgn 0
22.0 lgn 0
22.25 lgn 0
24.0 lgn 0
24.5 lgn 0
25.75 lgn 0
26.75 lgn 0
29.5 lgn 0
31.25 lgn 0
31.75 lgn 0
33.0 lgn 0
33.75 lgn 0
35.25 lgn 0
36.0 lgn 0
39.25 lgn 0
40.0 lgn 0
41.25 lgn 0
41.75 lgn 0
42.0 lgn 0
43.0 lgn 0
45.5 lgn 0
46.25 lgn 0
46.5 lgn 0
47.25 lgn 0
48.25 lgn 0
50.25 lgn 0
51.25 lgn 0
52.5 lgn 0
52.75 lgn 0
53.0 lgn 0
53.5 lgn 0
54.25 lgn 0
56.25 lgn 0
56.75 lgn 0
57.25 lgn 0
58.25 lgn 0
58.5 lgn 0
58.75 lgn 0
61.25 lgn 0
62.0 lgn 0
63.25 lgn 0
63.5 lgn 0
65.25 lgn 0
65.5 lgn 0
66.75 lgn 0
67.0 lgn 0
69.5 lgn 0
70.75 lgn 0
71.0 lgn 0
71.25 lgn 0
71.5 lgn 0
73.5 lgn 0
76.5 lgn 0
79.0 lgn 0
79.5 lgn 0
80.0 lgn 0
84.5 lgn 0
86.0 lgn 0
86.25 lgn 0
87.0 lgn 0
87.5 lgn 0
88.0 lgn 0
89.75 lgn 0
90.0 lgn 0
90.75 lgn 0
91.25 lgn 0
91.5 lgn 0
92.75 lgn 0
93.25 lgn 0
94.0 lgn 0
94.75 lgn 0
96.0 lgn 0
96.5 lgn 0
97.0 lgn 0
103.25 lgn 0
104.25 lgn 0
107.5 lgn 0
109.0 lgn 0
109.25 lgn 0
110.0 lgn 0
110.25 lgn 0
110.5 lgn 0
110.75 lgn 0
112.5 lgn 0
113.5 lgn 0
115.0 lgn 0
117.25 lgn 0
118.0 lgn 0
118.25 lgn 0
118.75 lgn 0
119.25 lgn 0
120.0 lgn 0
120.5 lgn 0
120.75 lgn 0
121.25 lgn 0
121.75 lgn 0
122.5 lgn 0
122.75 lgn 0
123.25 lgn 0
124.0 lgn 0
125.0 lgn 0
126.25 lgn 0
126.5 lgn 0
127.0 lgn 0
129.5 lgn 0
129.75 lgn 0
130.25 lgn 0
130.5 lgn 0
131.25 lgn 0
135.0 lgn 0
137.0 lgn 0
137.25 lgn 0
137.75 lgn 0
138.5 lgn 0
139.5 lgn 0
140.5 lgn 0
141.75 lgn 0
142.25 lgn 0
146.25 lgn 0
146.5 lgn 0
146.75 lgn 0
147.0 lgn 0
147.5 lgn 0
148.25 lgn 0
148.75 lgn 0
151.0 lgn 0
152.75 lgn 0
154.75 lgn 0
156.25 lgn 0
156.75 lgn 0
157.0 lgn 0
158.0 lgn 0
158.5 lgn 0
160.0 lgn 0
162.0 lgn 0
162.5 lgn 0
163.75 lgn 0
170.0 lgn 0
172.5 lgn 0
174.75 lgn 0
175.0 lgn 0
176.0 lgn 0
176.25 lgn 0
177.75 lgn 0
179.75 lgn 0
180.0 lgn 0
180.75 lgn 0
181.25 lgn 0
182.5 lgn 0
183.75 lgn 0
184.5 lgn 0
185.75 lgn 0
186.0 lgn 0
186.5 lgn 0
187.0 lgn 0
188.0 lgn 0
189.5 lgn 0
191.0 lgn 0
191.25 lgn 0
191.5 lgn 0
193.75 lgn 0
194.0 lgn 0
195.25 lgn 0
197.75 lgn 0
198.25 lgn 0
198.5 lgn 0
200.75 lgn 0
201.0 lgn 0
201.5 lgn 0
202.0 lgn 0
203.75 lgn 0
204.5 lgn 0
206.0 lgn 0
206.5 lgn 0
207.25 lgn 0
208.75 lgn 0
209.5 lgn 0
212.25 lgn 0
212.75 lgn 0
214.0 lgn 0
214.25 lgn 0
214.75 lgn 0
216.75 lgn 0
218.75 lgn 0
219.0 lgn 0
219.25 lgn 0
219.5 lgn 0
224.25 lgn 0
229.25 lgn 0
229.5 lgn 0
232.5 lgn 0
233.5 lgn 0
236.0 lgn 0
237.75 lgn 0
