timestamps population node_ids
3.0 lgn 0
3.5 lgn 0
4.0 lgn 0
5.5 lgn 0
5.75 lgn 0
6.5 lgn 0
7.25 lgn 0
8.5 lgn 0
8.75 lgn 0
12.25 lgn 0
12.75 lgn 0
13.5 lgn 0
14.25 lgn 0
15.0 lgn 0
15.75 lgn 0
17.5 lgn 0
17.75 lgn 0
19.25 lgn 0
20.5 lgn 0
22.25 lgn 0
23.0 lgn 0
23.5 lgn 0
29.0 lgn 0
30.25 lgn 0
31.0 lgn 0
31.25 lgn 0
32.0 lgn 0
34.75 lgn 0
35.5 lgn 0
37.0 lgn 0
37.75 lgn 0
38.75 lgn 0
39.0 lgn 0
39.5 lgn 0
39.75 lgn 0
40.25 lgn 0
40.5 lgn 0
40.75 lgn 0
41.25 lgn 0
42.0 lgn 0
42.75 lgn 0
44.0 lgn 0
45.0 lgn 0
45.25 lgn 0
46.0 lgn 0
47.25 lgn 0
47.5 lgn 0
48.25 lgn 0
49.75 lgn 0
51.5 lgn 0
52.25 lgn 0
53.75 lgn 0
55.0 lgn 0
55.25 lgn 0
55.75 lgn 0
56.0 lgn 0
56.25 lgn 0
57.5 lgn 0
59.75 lgn 0
61.5 lgn 0
63.0 lgn 0
63.5 lgn 0
64.25 lgn 0
65.25 lgn 0
65.75 lgn 0
70.0 lgn 0
70.25 lgn 0
71.25 lgn 0
71.5 lgn 0
73.25 lgn 0
73.5 lgn 0
74.25 lgn 0
75.0 lgn 0
75.25 lgn 0
83.0 lgn 0
84.75 lgn 0
85.75 lgn 0
86.5 lgn 0
86.75 lgn 0
87.25 lgn 0
88.25 lgn 0
89.0 lgn 0
90.75 lgn 0
91.5 lgn 0
92.0 lgn 0
92.25 lgn 0
92.5 lgn 0
94.0 lgn 0
94.25 lgn 0
97.5 lgn 0
99.0 lgn 0
99.25 lgn 0
100.0 lgn 0
100.5 lgn 0
101.0 lgn 0
102.75 lgn 0
103.75 lgn 0
105.75 lgn 0
108.25 lgn 0
108.5 lgn 0
109.75 lgn 0
111.25 lgn 0
113.25 lgn 0
117.0 lgn 0
118.25 lgn 0
118.5 lgn 0
118.75 lgn 0
119.25 lgn 0
119.5 lgn 0
121.0 lgn 0
121.25 lgn 0
121.5 lgn 0
121.75 lgn 0
122.0 lgn 0
123.0 lgn 0
123.25 lgn 0
123.5 lgn 0
127.0 lgn 0
127.25 lgn 0
128.0 lgn 0
128.5 lgn 0
129.0 lgn 0
129.25 lgn 0
129.75 lgn 0
132.25 lgn 0
136.75 lgn 0
137.0 lgn 0
138.25 lgn 0
138.75 lgn 0
139.0 lgn 0
139.75 lgn 0
140.0 lgn 0
140.25 lgn 0
140.75 lgn 0
141.0 lgn 0
141.25 lgn 0
141.75 lgn 0
142.0 lgn 0
142.75 lgn 0
143.5 lgn 0
145.0 lgn 0
145.75 lgn 0
148.25 lgn 0
148.75 lgn 0
150.25 lgn 0
152.75 lgn 0
153.75 lgn 0
154.5 lgn 0
154.75 lgn 0
155.5 lgn 0
155.75 lgn 0
157.0 lgn 0
157.25 lgn 0
157.75 lgn 0
158.75 lgn 0
159.75 lgn 0
160.0 lgn 0
161.0 lgn 0
162.25 lgn 0
162.5 lgn 0
164.5 lgn 0
164.75 lgn 0
165.0 lgn 0
165.5 lgn 0
166.75 lgn 0
167.5 lgn 0
168.25 lgn 0
168.5 lgn 0
169.0 lgn 0
172.0 lgn 0
174.25 lgn 0
175.25 lgn 0
178.0 lgn 0
179.25 lgn 0
180.0 lgn 0
181.25 lgn 0
181.5 lgn 0
181.75 lgn 0
183.5 lgn 0
183.75 lgn 0
185.75 lgn 0
187.5 lgn 0
188.25 lgn 0
188.75 lgn 0
189.5 lgn 0
190.0 lgn 0
190.25 lgn 0
191.5 lgn 0
192.0 lgn 0
192.75 lgn 0
193.75 lgn 0
195.0 lgn 0
195.5 lgn 0
198.0 lgn 0
198.5 lgn 0
200.75 lgn 0
201.0 lgn 0
201.5 lgn 0
202.0 lgn 0
202.5 lgn 0
203.5 lgn 0
204.75 lgn 0
205.5 lgn 0
205.75 lgn 0
206.0 lgn 0
207.25 lgn 0
207.5 lgn 0
207.75 lgn 0
209.5 lgn 0
209.75 lgn 0
210.0 lgn 0
211.5 lgn 0
212.5 lgn 0
213.75 lgn 0
217.0 lgn 0
219.75 lgn 0
220.25 lgn 0
220.5 lgn 0
221.25 lgn 0
221.5 lgn 0
222.0 lgn 0
223.0 lgn 0
223.25 lgn 0
224.5 lgn 0
225.0 lgn 0
225.5 lgn 0
226.25 lgn 0
226.75 lgn 0
227.5 lgn 0
228.75 lgn 0
229.75 lgn 0
230.25 lgn 0
230.5 lgn 0
232.25 lgn 0
232.75 lgn 0
233.25 lgn 0
234.0 lgn 0
234.25 lgn 0
235.5 lgn 0
236.5 lgn 0
236.75 lgn 0
237.75 lgn 0
239.0 lgn 0
239.5 lgn 0
239.75 lgn 0
240.25 lgn 0
241.0 lgn 0
242.5 lgn 0
243.0 lgn 0
243.25 lgn 0
244.75 lgn 0
246.0 lgn 0
246.25 lgn 0
248.75 lgn 0
249.0 lgn 0
250.5 lgn 0
252.75 lgn 0
253.75 lgn 0
254.0 lgn 0
258.5 lgn 0
259.5 lgn 0
261.75 lgn 0
262.75 lgn 0
263.25 lgn 0
265.25 lgn 0
265.5 lgn 0
266.0 lgn 0
268.0 lgn 0
269.25 lgn 0
270.5 lgn 0
271.25 lgn 0
271.75 lgn 0
274.0 lgn 0
275.0 lgn 0
275.25 lgn 0
276.0 lgn 0
277.25 lgn 0
277.75 lgn 0
278.0 lgn 0
278.25 lgn 0
278.5 lgn 0
279.0 lgn 0
279.5 lgn 0
280.25 lgn 0
282.5 lgn 0
284.75 lgn 0
285.0 lgn 0
286.5 lgn 0
286.75 lgn 0
287.25 lgn 0
292.0 lgn 0
294.0 lgn 0
294.25 lgn 0
294.5 lgn 0
295.0 lgn 0
295.75 lgn 0
296.25 lgn 0
297.5 lgn 0
297.75 lgn 0
298.5 lgn 0
299.5 lgn 0
301.5 lgn 0
301.75 lgn 0
303.5 lgn 0
304.25 lgn 0
304.5 lgn 0
306.25 lgn 0
310.0 lgn 0
310.25 lgn 0
310.5 lgn 0
312.0 lgn 0
313.25 lgn 0
314.75 lgn 0
315.0 lgn 0
315.75 lgn 0
318.0 lgn 0
318.75 lgn 0
320.0 lgn 0
321.25 lgn 0
321.5 lgn 0
322.25 lgn 0
322.75 lgn 0
324.25 lgn 0
324.5 lgn 0
326.0 lgn 0
326.75 lgn 0
327.75 lgn 0
328.25 lgn 0
328.75 lgn 0
330.5 lgn 0
332.5 lgn 0
332.75 lgn 0
333.25 lgn 0
334.25 lgn 0
334.5 lgn 0
338.0 lgn 0
338.25 lgn 0
339.0 lgn 0
340.75 lgn 0
341.25 lgn 0
342.75 lgn 0
344.75 lgn 0
345.5 lgn 0
348.25 lgn 0
349.0 lgn 0
349.25 lgn 0
349.5 lgn 0
349.75 lgn 0
353.25 lgn 0
354.25 lgn 0
354.5 lgn 0
354.75 lgn 0
355.0 lgn 0
358.25 lgn 0
359.5 lgn 0
363.0 lgn 0
364.5 lgn 0
366.25 lgn 0
368.25 lgn 0
369.75 lgn 0
370.75 lgn 0
372.0 lgn 0
373.25 lgn 0
373.5 lgn 0
373.75 lgn 0
374.75 lgn 0
375.0 lgn 0
375.25 lgn 0
377.0 lgn 0
377.25 lgn 0
377.75 lgn 0
378.0 lgn 0
378.5 lgn 0
378.75 lgn 0
379.5 lgn 0
381.0 lgn 0
383.0 lgn 0
383.5 lgn 0
383.75 lgn 0
384.0 lgn 0
385.5 lgn 0
386.75 lgn 0
387.25 lgn 0
388.25 lgn 0
389.0 lgn 0
389.25 lgn 0
390.25 lgn 0
390.5 lgn 0
392.5 lgn 0
392.75 lgn 0
394.0 lgn 0
398.0 lgn 0
398.75 lgn 0
399.0 lgn 0
399.75 lgn 0
402.25 lgn 0
402.5 lgn 0
403.0 lgn 0
403.5 lgn 0
403.75 lgn 0
404.75 lgn 0
405.25 lgn 0
406.0 lgn 0
408.25 lgn 0
408.75 lgn 0
409.25 lgn 0
410.75 lgn 0
411.0 lgn 0
411.25 lgn 0
412.25 lgn 0
412.5 lgn 0
414.25 lgn 0
415.25 lgn 0
415.75 lgn 0
