timestamps population node_ids
0.25 lgn 0
1.5 lgn 0
2.25 lgn 0
4.25 lgn 0
6.25 lgn 0
8.5 lgn 0
10.5 lgn 0
11.25 lgn 0
14.25 lgn 0
15.5 lgn 0
18.0 lgn 0
18.25 lgn 0
19.75 lgn 0
20.5 lgn 0
21.5 lgn 0
23.0 lgn 0
23.5 lgn 0
24.75 lgn 0
25.5 lgn 0
26.0 lgn 0
27.25 lgn 0
27.75 lgn 0
28.5 lgn 0
28.75 lgn 0
32.5 lgn 0
32.75 lgn 0
33.5 lgn 0
33.75 lgn 0
35.25 lgn 0
36.25 lgn 0
38.0 lgn 0
39.5 lgn 0
40.25 lgn 0
40.75 lgn 0
41.5 lgn 0
42.75 lgn 0
43.25 lgn 0
44.0 lgn 0
44.5 lgn 0
45.5 lgn 0
48.5 lgn 0
49.5 lgn 0
50.0 lgn 0
50.75 lgn 0
51.0 lgn 0
52.75 lgn 0
53.25 lgn 0
54.25 lgn 0
55.0 lgn 0
56.5 lgn 0
57.0 lgn 0
58.25 lgn 0
59.5 lgn 0
60.0 lgn 0
60.25 lgn 0
61.25 lgn 0
62.0 lgn 0
62.75 lgn 0
63.0 lgn 0
66.25 lgn 0
66.75 lgn 0
67.75 lgn 0
68.25 lgn 0
68.5 lgn 0
69.75 lgn 0
70.25 lgn 0
72.0 lgn 0
72.25 lgn 0
75.25 lgn 0
76.0 lgn 0
76.75 lgn 0
78.5 lgn 0
78.75 lgn 0
79.25 lgn 0
82.25 lgn 0
82.5 lgn 0
84.25 lgn 0
84.75 lgn 0
88.0 lgn 0
88.25 lgn 0
88.75 lgn 0
91.0 lgn 0
91.75 lgn 0
92.5 lgn 0
92.75 lgn 0
93.0 lgn 0
95.0 lgn 0
96.0 lgn 0
96.5 lgn 0
97.0 lgn 0
99.5 lgn 0
99.75 lgn 0
100.0 lgn 0
101.25 lgn 0
102.0 lgn 0
102.5 lgn 0
102.75 lgn 0
103.25 lgn 0
103.75 lgn 0
