timestamps population node_ids
0.5 lgn 0
1.0 lgn 0
1.25 lgn 0
2.0 lgn 0
2.75 lgn 0
3.75 lgn 0
4.75 lgn 0
5.0 lgn 0
6.5 lgn 0
6.75 lgn 0
7.5 lgn 0
10.5 lgn 0
12.25 lgn 0
12.75 lgn 0
13.0 lgn 0
14.25 lgn 0
15.75 lgn 0
17.0 lgn 0
17.25 lgn 0
18.25 lgn 0
18.5 lgn 0
19.0 lgn 0
19.5 lgn 0
21.5 lgn 0
21.75 lgn 0
23.0 lgn 0
24.75 lgn 0
25.25 lgn 0
26.25 lgn 0
27.5 lgn 0
28.75 lgn 0
29.0 lgn 0
33.5 lgn 0
33.75 lgn 0
34.75 lgn 0
35.0 lgn 0
35.25 lgn 0
35.75 lgn 0
36.0 lgn 0
36.75 lgn 0
39.5 lgn 0
39.75 lgn 0
40.0 lgn 0
42.25 lgn 0
43.5 lgn 0
44.25 lgn 0
44.5 lgn 0
45.5 lgn 0
46.75 lgn 0
47.25 lgn 0
47.75 lgn 0
48.25 lgn 0
49.25 lgn 0
50.0 lgn 0
50.25 lgn 0
52.75 lgn 0
53.75 lgn 0
54.0 lgn 0
54.25 lgn 0
56.25 lgn 0
57.0 lgn 0
57.5 lgn 0
60.5 lgn 0
61.0 lgn 0
61.5 lgn 0
62.75 lgn 0
63.0 lgn 0
63.25 lgn 0
66.5 lgn 0
67.0 lgn 0
67.25 lgn 0
68.25 lgn 0
68.75 lgn 0
69.75 lgn 0
70.0 lgn 0
71.0 lgn 0
71.5 lgn 0
71.75 lgn 0
72.25 lgn 0
76.75 lgn 0
78.75 lgn 0
81.0 lgn 0
83.5 lgn 0
84.75 lgn 0
85.0 lgn 0
85.75 lgn 0
86.0 lgn 0
86.5 lgn 0
86.75 lgn 0
88.5 lgn 0
89.25 lgn 0
90.25 lgn 0
91.0 lgn 0
94.25 lgn 0
94.75 lgn 0
95.75 lgn 0
97.5 lgn 0
98.25 lgn 0
98.75 lgn 0
100.75 lgn 0
101.75 lgn 0
102.25 lgn 0
102.75 lgn 0
103.5 lgn 0
103.75 lgn 0
104.5 lgn 0
104.75 lgn 0
106.5 lgn 0
107.5 lgn 0
108.25 lgn 0
108.75 lgn 0
109.0 lgn 0
110.75 lgn 0
111.25 lgn 0
113.25 lgn 0
114.5 lgn 0
115.0 lgn 0
115.5 lgn 0
116.0 lgn 0
117.0 lgn 0
117.5 lgn 0
117.75 lgn 0
119.75 lgn 0
121.5 lgn 0
124.75 lgn 0
125.0 lgn 0
125.25 lgn 0
125.75 lgn 0
127.25 lgn 0
127.5 lgn 0
129.75 lgn 0
130.0 lgn 0
133.0 lgn 0
133.75 lgn 0
134.25 lgn 0
136.0 lgn 0
136.5 lgn 0
137.25 lgn 0
137.75 lgn 0
143.75 lgn 0
144.75 lgn 0
145.25 lgn 0
146.25 lgn 0
146.75 lgn 0
147.5 lgn 0
150.0 lgn 0
150.25 lgn 0
150.5 lgn 0
154.5 lgn 0
155.75 lgn 0
157.5 lgn 0
158.5 lgn 0
159.25 lgn 0
161.0 lgn 0
162.0 lgn 0
164.0 lgn 0
166.25 lgn 0
167.0 lgn 0
167.25 lgn 0
