timestamps population node_ids
0.5 lgn 0
0.75 lgn 0
4.0 lgn 0
4.25 lgn 0
4.75 lgn 0
7.25 lgn 0
9.75 lgn 0
12.75 lgn 0
13.25 lgn 0
14.0 lgn 0
14.5 lgn 0
15.5 lgn 0
17.25 lgn 0
17.75 lgn 0
18.5 lgn 0
19.5 lgn 0
21.0 lgn 0
21.25 lgn 0
22.75 lgn 0
26.0 lgn 0
26.25 lgn 0
27.25 lgn 0
29.0 lgn 0
29.75 lgn 0
32.75 lgn 0
33.0 lgn 0
34.5 lgn 0
37.75 lgn 0
38.0 lgn 0
39.75 lgn 0
40.0 lgn 0
40.75 lgn 0
41.25 lgn 0
41.5 lgn 0
42.25 lgn 0
42.75 lgn 0
43.0 lgn 0
44.0 lgn 0
45.0 lgn 0
45.5 lgn 0
47.25 lgn 0
47.5 lgn 0
48.5 lgn 0
49.25 lgn 0
49.75 lgn 0
50.25 lgn 0
50.5 lgn 0
50.75 lgn 0
52.25 lgn 0
53.5 lgn 0
54.0 lgn 0
54.25 lgn 0
54.75 lgn 0
55.0 lgn 0
55.25 lgn 0
56.25 lgn 0
57.0 lgn 0
57.25 lgn 0
58.5 lgn 0
58.75 lgn 0
60.5 lgn 0
61.5 lgn 0
62.25 lgn 0
63.0 lgn 0
63.25 lgn 0
65.5 lgn 0
67.25 lgn 0
67.75 lgn 0
68.25 lgn 0
69.25 lgn 0
69.5 lgn 0
71.0 lgn 0
71.25 lgn 0
71.75 lgn 0
72.0 lgn 0
72.5 lgn 0
72.75 lgn 0
75.5 lgn 0
76.25 lgn 0
77.75 lgn 0
78.5 lgn 0
79.0 lgn 0
80.5 lgn 0
81.5 lgn 0
81.75 lgn 0
83.25 lgn 0
84.0 lgn 0
84.25 lgn 0
84.5 lgn 0
85.5 lgn 0
85.75 lgn 0
87.75 lgn 0
89.0 lgn 0
90.0 lgn 0
90.75 lgn 0
92.5 lgn 0
95.0 lgn 0
95.25 lgn 0
97.25 lgn 0
97.75 lgn 0
99.0 lgn 0
100.25 lgn 0
101.25 lgn 0
103.25 lgn 0
106.75 lgn 0
107.0 lgn 0
108.0 lgn 0
109.25 lgn 0
111.0 lgn 0
111.25 lgn 0
113.75 lgn 0
115.75 lgn 0
117.0 lgn 0
117.25 lgn 0
118.0 lgn 0
118.75 lgn 0
119.5 lgn 0
120.0 lgn 0
120.5 lgn 0
120.75 lgn 0
121.25 lgn 0
121.75 lgn 0
122.0 lgn 0
122.5 lgn 0
125.5 lgn 0
126.5 lgn 0
127.0 lgn 0
127.5 lgn 0
128.25 lgn 0
130.75 lgn 0
131.0 lgn 0
131.5 lgn 0
132.25 lgn 0
132.75 lgn 0
133.5 lgn 0
133.75 lgn 0
134.25 lgn 0
135.0 lgn 0
137.25 lgn 0
137.75 lgn 0
138.0 lgn 0
138.25 lgn 0
139.5 lgn 0
140.5 lgn 0
142.5 lgn 0
142.75 lgn 0
144.0 lgn 0
144.5 lgn 0
147.25 lgn 0
150.25 lgn 0
