timestamps population node_ids
0.25 lgn 0
0.75 lgn 0
1.5 lgn 0
3.0 lgn 0
6.0 lgn 0
9.5 lgn 0
10.5 lgn 0
10.75 lgn 0
11.75 lgn 0
12.25 lgn 0
12.75 lgn 0
13.25 lgn 0
14.0 lgn 0
15.75 lgn 0
16.5 lgn 0
18.5 lgn 0
20.25 lgn 0
20.5 lgn 0
20.75 lgn 0
21.0 lgn 0
23.75 lgn 0
24.0 lgn 0
24.25 lgn 0
24.5 lgn 0
24.75 lgn 0
25.75 lgn 0
26.25 lgn 0
27.5 lgn 0
28.75 lgn 0
29.5 lgn 0
33.0 lgn 0
36.25 lgn 0
36.5 lgn 0
36.75 lgn 0
37.75 lgn 0
38.25 lgn 0
38.5 lgn 0
39.0 lgn 0
40.0 lgn 0
40.25 lgn 0
41.5 lgn 0
41.75 lgn 0
42.75 lgn 0
43.25 lgn 0
43.75 lgn 0
44.0 lgn 0
48.75 lgn 0
49.75 lgn 0
50.25 lgn 0
51.5 lgn 0
51.75 lgn 0
52.0 lgn 0
52.5 lgn 0
54.0 lgn 0
54.25 lgn 0
54.5 lgn 0
56.75 lgn 0
57.0 lgn 0
57.25 lgn 0
57.75 lgn 0
58.0 lgn 0
59.75 lgn 0
61.0 lgn 0
61.5 lgn 0
62.0 lgn 0
62.25 lgn 0
63.0 lgn 0
63.75 lgn 0
64.5 lgn 0
65.25 lgn 0
65.75 lgn 0
66.0 lgn 0
67.0 lgn 0
68.0 lgn 0
71.25 lgn 0
72.5 lgn 0
75.25 lgn 0
75.5 lgn 0
77.5 lgn 0
79.0 lgn 0
81.0 lgn 0
81.5 lgn 0
82.0 lgn 0
86.0 lgn 0
86.75 lgn 0
87.25 lgn 0
88.75 lgn 0
91.5 lgn 0
92.5 lgn 0
93.75 lgn 0
95.75 lgn 0
98.0 lgn 0
98.75 lgn 0
101.0 lgn 0
102.0 lgn 0
102.25 lgn 0
103.0 lgn 0
103.75 lgn 0
107.5 lgn 0
110.5 lgn 0
113.25 lgn 0
114.25 lgn 0
114.5 lgn 0
116.0 lgn 0
118.5 lgn 0
118.75 lgn 0
119.75 lgn 0
121.25 lgn 0
121.75 lgn 0
122.0 lgn 0
125.75 lgn 0
127.0 lgn 0
127.75 lgn 0
128.0 lgn 0
128.5 lgn 0
130.25 lgn 0
131.75 lgn 0
133.5 lgn 0
133.75 lgn 0
135.0 lgn 0
136.5 lgn 0
137.0 lgn 0
137.5 lgn 0
138.25 lgn 0
140.0 lgn 0
142.25 lgn 0
143.0 lgn 0
