timestamps population node_ids
0.75 lgn 0
7.0 lgn 0
8.0 lgn 0
10.5 lgn 0
10.75 lgn 0
12.25 lgn 0
12.75 lgn 0
14.0 lgn 0
14.5 lgn 0
14.75 lgn 0
15.0 lgn 0
16.25 lgn 0
17.0 lgn 0
18.0 lgn 0
18.25 lgn 0
20.25 lgn 0
20.75 lgn 0
21.5 lgn 0
21.75 lgn 0
22.25 lgn 0
22.5 lgn 0
23.75 lgn 0
26.5 lgn 0
26.75 lgn 0
27.0 lgn 0
27.5 lgn 0
27.75 lgn 0
28.25 lgn 0
28.5 lgn 0
29.75 lgn 0
30.25 lgn 0
33.0 lgn 0
35.5 lgn 0
39.0 lgn 0
39.75 lgn 0
40.0 lgn 0
40.5 lgn 0
40.75 lgn 0
41.25 lgn 0
42.5 lgn 0
44.0 lgn 0
46.5 lgn 0
47.5 lgn 0
47.75 lgn 0
48.0 lgn 0
55.0 lgn 0
55.25 lgn 0
55.75 lgn 0
56.0 lgn 0
57.25 lgn 0
58.75 lgn 0
59.0 lgn 0
59.25 lgn 0
59.5 lgn 0
59.75 lgn 0
60.25 lgn 0
61.5 lgn 0
63.75 lgn 0
64.75 lgn 0
66.75 lgn 0
69.75 lgn 0
70.75 lgn 0
71.25 lgn 0
72.75 lgn 0
73.0 lgn 0
74.75 lgn 0
76.5 lgn 0
77.0 lgn 0
79.5 lgn 0
80.0 lgn 0
81.75 lgn 0
83.25 lgn 0
83.75 lgn 0
84.5 lgn 0
84.75 lgn 0
85.75 lgn 0
87.75 lgn 0
88.25 lgn 0
88.5 lgn 0
89.0 lgn 0
89.75 lgn 0
90.25 lgn 0
90.75 lgn 0
91.5 lgn 0
94.0 lgn 0
96.5 lgn 0
96.75 lgn 0
97.25 lgn 0
100.75 lgn 0
101.5 lgn 0
103.25 lgn 0
108.5 lgn 0
109.5 lgn 0
111.0 lgn 0
115.0 lgn 0
115.5 lgn 0
119.25 lgn 0
119.75 lgn 0
121.0 lgn 0
122.25 lgn 0
123.5 lgn 0
124.5 lgn 0
125.0 lgn 0
125.25 lgn 0
126.75 lgn 0
127.0 lgn 0
127.25 lgn 0
128.0 lgn 0
128.5 lgn 0
129.0 lgn 0
129.75 lgn 0
130.5 lgn 0
131.25 lgn 0
131.75 lgn 0
132.0 lgn 0
132.5 lgn 0
133.0 lgn 0
133.25 lgn 0
134.0 lgn 0
134.25 lgn 0
134.5 lgn 0
135.0 lgn 0
135.25 lgn 0
136.5 lgn 0
138.25 lgn 0
139.75 lgn 0
141.25 lgn 0
141.75 lgn 0
142.5 lgn 0
143.0 lgn 0
143.75 lgn 0
144.75 lgn 0
145.0 lgn 0
146.0 lgn 0
147.0 lgn 0
147.25 lgn 0
147.5 lgn 0
147.75 lgn 0
149.0 lgn 0
150.0 lgn 0
151.0 lgn 0
151.5 lgn 0
152.0 lgn 0
152.25 lgn 0
153.25 lgn 0
154.0 lgn 0
155.75 lgn 0
156.75 lgn 0
157.75 lgn 0
158.0 lgn 0
158.5 lgn 0
159.25 lgn 0
160.5 lgn 0
161.5 lgn 0
162.5 lgn 0
163.5 lgn 0
165.0 lgn 0
165.25 lgn 0
166.5 lgn 0
167.25 lgn 0
169.25 lgn 0
170.0 lgn 0
170.25 lgn 0
170.75 lgn 0
172.75 lgn 0
174.0 lgn 0
175.75 lgn 0
180.0 lgn 0
180.25 lgn 0
181.25 lgn 0
181.75 lgn 0
182.5 lgn 0
184.75 lgn 0
185.25 lgn 0
185.5 lgn 0
185.75 lgn 0
186.5 lgn 0
187.0 lgn 0
187.5 lgn 0
189.0 lgn 0
189.25 lgn 0
191.25 lgn 0
191.5 lgn 0
191.75 lgn 0
193.25 lgn 0
193.5 lgn 0
195.5 lgn 0
195.75 lgn 0
196.0 lgn 0
196.5 lgn 0
197.75 lgn 0
199.0 lgn 0
199.25 lgn 0
199.5 lgn 0
201.0 lgn 0
205.25 lgn 0
206.75 lgn 0
208.75 lgn 0
209.25 lgn 0
210.0 lgn 0
210.25 lgn 0
211.5 lgn 0
212.0 lgn 0
212.25 lgn 0
212.5 lgn 0
214.25 lgn 0
214.5 lgn 0
215.75 lgn 0
216.0 lgn 0
216.75 lgn 0
218.25 lgn 0
219.75 lgn 0
220.25 lgn 0
221.25 lgn 0
221.5 lgn 0
223.0 lgn 0
223.25 lgn 0
224.0 lgn 0
228.75 lgn 0
229.0 lgn 0
231.0 lgn 0
232.5 lgn 0
234.5 lgn 0
234.75 lgn 0
235.25 lgn 0
236.0 lgn 0
236.75 lgn 0
237.75 lgn 0
238.25 lgn 0
239.25 lgn 0
240.5 lgn 0
241.25 lgn 0
241.75 lgn 0
243.0 lgn 0
244.0 lgn 0
246.0 lgn 0
246.25 lgn 0
247.25 lgn 0
248.25 lgn 0
248.75 lgn 0
250.75 lgn 0
252.0 lgn 0
252.25 lgn 0
254.0 lgn 0
255.75 lgn 0
257.25 lgn 0
258.5 lgn 0
260.25 lgn 0
260.5 lgn 0
262.25 lgn 0
264.0 lgn 0
265.25 lgn 0
265.75 lgn 0
267.25 lgn 0
268.25 lgn 0
268.75 lgn 0
269.25 lgn 0
270.0 lgn 0
271.75 lgn 0
272.0 lgn 0
272.25 lgn 0
274.5 lgn 0
275.0 lgn 0
277.75 lgn 0
278.25 lgn 0
278.75 lgn 0
279.0 lgn 0
279.75 lgn 0
281.25 lgn 0
282.0 lgn 0
283.75 lgn 0
284.25 lgn 0
286.0 lgn 0
286.25 lgn 0
286.5 lgn 0
287.0 lgn 0
287.75 lgn 0
288.0 lgn 0
289.25 lgn 0
290.0 lgn 0
291.5 lgn 0
292.25 lgn 0
293.75 lgn 0
294.0 lgn 0
294.75 lgn 0
295.25 lgn 0
