timestamps population node_ids
2.0 lgn 0
2.25 lgn 0
2.75 lgn 0
3.5 lgn 0
3.75 lgn 0
4.25 lgn 0
7.5 lgn 0
8.25 lgn 0
10.5 lgn 0
13.75 lgn 0
14.25 lgn 0
14.75 lgn 0
16.0 lgn 0
16.25 lgn 0
18.75 lgn 0
20.0 lgn 0
21.0 lgn 0
21.75 lgn 0
22.5 lgn 0
23.0 lgn 0
23.25 lgn 0
24.0 lgn 0
24.5 lgn 0
25.25 lgn 0
26.0 lgn 0
27.25 lgn 0
27.5 lgn 0
28.25 lgn 0
30.75 lgn 0
31.0 lgn 0
31.5 lgn 0
33.5 lgn 0
34.75 lgn 0
35.25 lgn 0
35.75 lgn 0
36.25 lgn 0
38.0 lgn 0
39.5 lgn 0
40.25 lgn 0
41.0 lgn 0
42.0 lgn 0
42.75 lgn 0
45.5 lgn 0
45.75 lgn 0
46.5 lgn 0
46.75 lgn 0
47.0 lgn 0
47.75 lgn 0
48.5 lgn 0
49.25 lgn 0
50.75 lgn 0
51.25 lgn 0
52.25 lgn 0
52.5 lgn 0
53.75 lgn 0
54.0 lgn 0
54.75 lgn 0
55.0 lgn 0
56.75 lgn 0
57.0 lgn 0
61.0 lgn 0
62.75 lgn 0
63.5 lgn 0
63.75 lgn 0
64.0 lgn 0
65.0 lgn 0
66.5 lgn 0
67.75 lgn 0
69.0 lgn 0
69.5 lgn 0
70.0 lgn 0
70.5 lgn 0
73.5 lgn 0
73.75 lgn 0
76.75 lgn 0
77.25 lgn 0
78.25 lgn 0
79.0 lgn 0
79.5 lgn 0
80.0 lgn 0
80.25 lgn 0
81.5 lgn 0
83.0 lgn 0
83.25 lgn 0
85.5 lgn 0
86.25 lgn 0
86.75 lgn 0
87.0 lgn 0
87.75 lgn 0
89.5 lgn 0
90.5 lgn 0
91.5 lgn 0
91.75 lgn 0
92.25 lgn 0
93.0 lgn 0
93.25 lgn 0
95.0 lgn 0
96.25 lgn 0
97.5 lgn 0
98.0 lgn 0
99.0 lgn 0
99.5 lgn 0
99.75 lgn 0
100.5 lgn 0
101.25 lgn 0
101.75 lgn 0
102.5 lgn 0
109.0 lgn 0
109.25 lgn 0
109.5 lgn 0
109.75 lgn 0
110.75 lgn 0
111.0 lgn 0
111.5 lgn 0
111.75 lgn 0
112.25 lgn 0
113.75 lgn 0
114.5 lgn 0
114.75 lgn 0
115.0 lgn 0
117.5 lgn 0
118.25 lgn 0
118.5 lgn 0
119.5 lgn 0
120.25 lgn 0
121.25 lgn 0
122.5 lgn 0
122.75 lgn 0
123.0 lgn 0
123.75 lgn 0
125.0 lgn 0
125.25 lgn 0
125.5 lgn 0
126.5 lgn 0
126.75 lgn 0
127.25 lgn 0
131.25 lgn 0
