timestamps population node_ids
1.25 lgn 0
2.0 lgn 0
3.25 lgn 0
5.25 lgn 0
6.25 lgn 0
8.75 lgn 0
9.0 lgn 0
9.25 lgn 0
11.0 lgn 0
11.25 lgn 0
12.75 lgn 0
13.5 lgn 0
14.25 lgn 0
14.5 lgn 0
17.75 lgn 0
18.25 lgn 0
20.75 lgn 0
21.0 lgn 0
21.25 lgn 0
22.25 lgn 0
23.0 lgn 0
23.25 lgn 0
24.25 lgn 0
24.5 lgn 0
26.75 lgn 0
27.0 lgn 0
27.75 lgn 0
28.25 lgn 0
28.75 lgn 0
29.5 lgn 0
30.75 lgn 0
31.5 lgn 0
33.25 lgn 0
33.75 lgn 0
34.5 lgn 0
34.75 lgn 0
35.5 lgn 0
36.0 lgn 0
36.75 lgn 0
37.0 lgn 0
39.25 lgn 0
40.0 lgn 0
42.5 lgn 0
46.5 lgn 0
47.0 lgn 0
47.25 lgn 0
48.0 lgn 0
48.75 lgn 0
49.25 lgn 0
49.5 lgn 0
50.25 lgn 0
51.0 lgn 0
53.25 lgn 0
53.5 lgn 0
53.75 lgn 0
54.5 lgn 0
56.5 lgn 0
57.5 lgn 0
57.75 lgn 0
58.75 lgn 0
59.5 lgn 0
59.75 lgn 0
60.0 lgn 0
60.75 lgn 0
61.75 lgn 0
64.0 lgn 0
64.5 lgn 0
65.75 lgn 0
66.0 lgn 0
67.5 lgn 0
69.0 lgn 0
69.25 lgn 0
69.75 lgn 0
70.75 lgn 0
71.5 lgn 0
71.75 lgn 0
73.0 lgn 0
74.5 lgn 0
76.75 lgn 0
77.5 lgn 0
78.0 lgn 0
79.0 lgn 0
79.75 lgn 0
80.0 lgn 0
80.25 lgn 0
82.25 lgn 0
82.75 lgn 0
83.25 lgn 0
83.5 lgn 0
83.75 lgn 0
84.25 lgn 0
84.5 lgn 0
87.25 lgn 0
89.75 lgn 0
90.25 lgn 0
91.25 lgn 0
91.5 lgn 0
92.75 lgn 0
96.0 lgn 0
98.0 lgn 0
99.5 lgn 0
101.25 lgn 0
101.75 lgn 0
102.0 lgn 0
102.5 lgn 0
102.75 lgn 0
103.75 lgn 0
104.5 lgn 0
105.75 lgn 0
106.75 lgn 0
107.25 lgn 0
111.25 lgn 0
111.75 lgn 0
112.0 lgn 0
113.0 lgn 0
113.25 lgn 0
114.25 lgn 0
114.5 lgn 0
114.75 lgn 0
115.0 lgn 0
115.25 lgn 0
116.5 lgn 0
117.25 lgn 0
117.5 lgn 0
118.25 lgn 0
118.75 lgn 0
119.0 lgn 0
119.75 lgn 0
120.75 lgn 0
121.5 lgn 0
124.5 lgn 0
126.25 lgn 0
126.5 lgn 0
126.75 lgn 0
127.0 lgn 0
128.25 lgn 0
128.5 lgn 0
131.0 lgn 0
134.0 lgn 0
135.0 lgn 0
135.25 lgn 0
136.0 lgn 0
138.0 lgn 0
138.5 lgn 0
138.75 lgn 0
140.75 lgn 0
143.5 lgn 0
143.75 lgn 0
144.25 lgn 0
145.5 lgn 0
146.5 lgn 0
146.75 lgn 0
149.25 lgn 0
150.75 lgn 0
151.0 lgn 0
152.25 lgn 0
152.75 lgn 0
154.75 lgn 0
156.0 lgn 0
157.25 lgn 0
158.25 lgn 0
159.5 lgn 0
160.0 lgn 0
160.25 lgn 0
160.5 lgn 0
162.25 lgn 0
164.5 lgn 0
166.25 lgn 0
167.5 lgn 0
168.25 lgn 0
169.25 lgn 0
171.0 lgn 0
172.25 lgn 0
174.0 lgn 0
174.25 lgn 0
174.5 lgn 0
176.0 lgn 0
176.5 lgn 0
177.25 lgn 0
177.75 lgn 0
178.0 lgn 0
178.75 lgn 0
180.25 lgn 0
181.75 lgn 0
182.0 lgn 0
182.25 lgn 0
182.75 lgn 0
184.75 lgn 0
185.25 lgn 0
