timestamps population node_ids
1.25 lgn 0
1.5 lgn 0
2.25 lgn 0
3.0 lgn 0
4.0 lgn 0
4.25 lgn 0
4.5 lgn 0
4.75 lgn 0
5.0 lgn 0
6.5 lgn 0
7.0 lgn 0
8.25 lgn 0
9.25 lgn 0
10.75 lgn 0
11.0 lgn 0
11.5 lgn 0
12.5 lgn 0
13.0 lgn 0
17.25 lgn 0
18.0 lgn 0
19.0 lgn 0
20.0 lgn 0
21.75 lgn 0
22.0 lgn 0
22.5 lgn 0
22.75 lgn 0
24.25 lgn 0
25.5 lgn 0
25.75 lgn 0
26.5 lgn 0
26.75 lgn 0
27.0 lgn 0
30.0 lgn 0
31.0 lgn 0
31.75 lgn 0
33.5 lgn 0
35.25 lgn 0
36.25 lgn 0
37.25 lgn 0
37.75 lgn 0
38.0 lgn 0
38.25 lgn 0
39.0 lgn 0
39.25 lgn 0
41.0 lgn 0
43.0 lgn 0
43.75 lgn 0
44.25 lgn 0
44.75 lgn 0
46.0 lgn 0
47.0 lgn 0
47.25 lgn 0
48.5 lgn 0
48.75 lgn 0
49.0 lgn 0
49.25 lgn 0
51.5 lgn 0
51.75 lgn 0
52.0 lgn 0
54.5 lgn 0
55.0 lgn 0
55.25 lgn 0
56.75 lgn 0
60.75 lgn 0
61.5 lgn 0
64.25 lgn 0
65.0 lgn 0
65.25 lgn 0
67.0 lgn 0
67.5 lgn 0
69.5 lgn 0
70.5 lgn 0
71.5 lgn 0
72.75 lgn 0
73.0 lgn 0
73.25 lgn 0
73.5 lgn 0
77.0 lgn 0
78.25 lgn 0
79.5 lgn 0
80.25 lgn 0
82.25 lgn 0
82.5 lgn 0
83.75 lgn 0
86.75 lgn 0
88.0 lgn 0
88.25 lgn 0
88.5 lgn 0
88.75 lgn 0
90.25 lgn 0
93.0 lgn 0
96.75 lgn 0
98.75 lgn 0
100.75 lgn 0
101.25 lgn 0
102.0 lgn 0
102.75 lgn 0
104.0 lgn 0
106.75 lgn 0
107.25 lgn 0
108.25 lgn 0
109.75 lgn 0
110.25 lgn 0
111.0 lgn 0
111.5 lgn 0
111.75 lgn 0
112.75 lgn 0
114.75 lgn 0
115.0 lgn 0
116.0 lgn 0
116.25 lgn 0
117.0 lgn 0
117.25 lgn 0
118.5 lgn 0
119.0 lgn 0
120.0 lgn 0
121.25 lgn 0
122.0 lgn 0
123.0 lgn 0
124.25 lgn 0
124.5 lgn 0
125.0 lgn 0
125.25 lgn 0
125.5 lgn 0
126.0 lgn 0
127.75 lgn 0
129.25 lgn 0
130.25 lgn 0
130.75 lgn 0
132.5 lgn 0
133.5 lgn 0
133.75 lgn 0
136.5 lgn 0
137.5 lgn 0
139.0 lgn 0
139.25 lgn 0
142.5 lgn 0
142.75 lgn 0
147.0 lgn 0
149.75 lgn 0
150.0 lgn 0
150.5 lgn 0
151.0 lgn 0
152.25 lgn 0
153.75 lgn 0
154.0 lgn 0
154.25 lgn 0
156.0 lgn 0
157.75 lgn 0
159.0 lgn 0
159.5 lgn 0
161.25 lgn 0
161.75 lgn 0
162.5 lgn 0
163.5 lgn 0
164.5 lgn 0
166.0 lgn 0
166.5 lgn 0
167.75 lgn 0
168.0 lgn 0
168.75 lgn 0
169.25 lgn 0
170.25 lgn 0
171.5 lgn 0
173.25 lgn 0
173.5 lgn 0
174.75 lgn 0
175.0 lgn 0
176.75 lgn 0
177.25 lgn 0
180.0 lgn 0
180.25 lgn 0
181.0 lgn 0
185.75 lgn 0
186.5 lgn 0
188.0 lgn 0
189.75 lgn 0
191.25 lgn 0
191.5 lgn 0
192.0 lgn 0
195.0 lgn 0
197.25 lgn 0
198.75 lgn 0
199.5 lgn 0
201.25 lgn 0
201.75 lgn 0
202.5 lgn 0
205.0 lgn 0
205.5 lgn 0
206.0 lgn 0
207.0 lgn 0
209.25 lgn 0
210.5 lgn 0
212.0 lgn 0
213.0 lgn 0
213.25 lgn 0
214.5 lgn 0
216.0 lgn 0
217.25 lgn 0
218.5 lgn 0
219.25 lgn 0
220.0 lgn 0
220.25 lgn 0
221.75 lgn 0
222.0 lgn 0
222.75 lgn 0
